equipo,elo,fecha,liga
Brest,1562.67,2025-03-02,ligue1
Angers,1421.63,2025-03-02,ligue1
Toulouse,1548.61,2025-03-02,ligue1
Toulouse,1548.18,2025-03-07,ligue1
Monaco,1621.58,2025-03-07,ligue1
Rennes,1489.55,2025-03-08,ligue1
Paris Saint-Germain,1854.26,2025-03-08,ligue1
Lille,1637.43,2025-03-08,ligue1
Montpellier,1384.58,2025-03-08,ligue1
Marseille,1611.91,2025-03-08,ligue1
Lens,1535.5,2025-03-08,ligue1
Nice,1643.46,2025-03-09,ligue1
Lyon,1653.06,2025-03-09,ligue1
Brest,1571.52,2025-03-09,ligue1
Angers,1412.78,2025-03-09,ligue1
Le Havre,1388.0,2025-03-09,ligue1
St Etienne,1381.23,2025-03-09,ligue1
Nantes,1440.6,2025-03-09,ligue1
Strasbourg,1606.78,2025-03-09,ligue1
Reims,1382.53,2025-03-09,ligue1
Auxerre,1496.81,2025-03-09,ligue1
Nice,1631.84,2025-03-14,ligue1
Auxerre,1508.43,2025-03-14,ligue1
Lens,1548.73,2025-03-15,ligue1
Rennes,1476.32,2025-03-15,ligue1
Nantes,1467.44,2025-03-15,ligue1
Lille,1610.59,2025-03-15,ligue1
Angers,1399.7,2025-03-15,ligue1
Monaco,1634.67,2025-03-15,ligue1
Lyon,1657.96,2025-03-16,ligue1
Le Havre,1383.11,2025-03-16,ligue1
Brest,1558.35,2025-03-16,ligue1
Reims,1395.7,2025-03-16,ligue1
Montpellier,1359.52,2025-03-16,ligue1
St Etienne,1406.28,2025-03-16,ligue1
Strasbourg,1619.37,2025-03-16,ligue1
Toulouse,1535.58,2025-03-16,ligue1
Paris Saint-Germain,1859.75,2025-03-16,ligue1
Marseille,1606.43,2025-03-16,ligue1
Strasbourg,1637.35,2025-03-28,ligue1
Lyon,1639.98,2025-03-28,ligue1
St Etienne,1402.02,2025-03-29,ligue1
Paris Saint-Germain,1864.0,2025-03-29,ligue1
Monaco,1650.3,2025-03-29,ligue1
Nice,1616.21,2025-03-29,ligue1
Reims,1423.44,2025-03-29,ligue1
Marseille,1578.69,2025-03-29,ligue1
Lille,1623.1,2025-03-30,ligue1
Lens,1536.22,2025-03-30,ligue1
Le Havre,1403.78,2025-03-30,ligue1
Nantes,1446.77,2025-03-30,ligue1
Toulouse,1511.84,2025-03-30,ligue1
Brest,1582.09,2025-03-30,ligue1
Angers,1379.08,2025-03-30,ligue1
Rennes,1496.93,2025-03-30,ligue1
Auxerre,1517.05,2025-03-30,ligue1
Montpellier,1350.9,2025-03-30,ligue1
Nice,1583.16,2025-04-04,ligue1
Nantes,1479.83,2025-04-04,ligue1
Paris Saint-Germain,1865.53,2025-04-05,ligue1
Angers,1377.56,2025-04-05,ligue1
Brest,1601.86,2025-04-05,ligue1
Monaco,1630.52,2025-04-05,ligue1
Lyon,1654.89,2025-04-05,ligue1
Lille,1608.2,2025-04-05,ligue1
Marseille,1590.99,2025-04-06,ligue1
Toulouse,1499.53,2025-04-06,ligue1
Reims,1410.49,2025-04-06,ligue1
Strasbourg,1650.3,2025-04-06,ligue1
Rennes,1472.96,2025-04-06,ligue1
Auxerre,1541.02,2025-04-06,ligue1
Lens,1545.46,2025-04-06,ligue1
St Etienne,1392.78,2025-04-06,ligue1
Montpellier,1328.83,2025-04-06,ligue1
Le Havre,1425.85,2025-04-06,ligue1
Lens,1513.65,2025-04-11,ligue1
Reims,1442.3,2025-04-11,ligue1
Monaco,1644.26,2025-04-12,ligue1
Marseille,1577.26,2025-04-12,ligue1
Toulouse,1480.69,2025-04-12,ligue1
Lille,1627.04,2025-04-12,ligue1
Strasbourg,1642.09,2025-04-12,ligue1
Nice,1591.37,2025-04-12,ligue1
Auxerre,1522.48,2025-04-13,ligue1
Lyon,1673.43,2025-04-13,ligue1
St Etienne,1400.08,2025-04-13,ligue1
Brest,1594.57,2025-04-13,ligue1
Angers,1390.82,2025-04-13,ligue1
Montpellier,1315.57,2025-04-13,ligue1
Le Havre,1403.37,2025-04-13,ligue1
Rennes,1495.44,2025-04-13,ligue1
Rennes,1510.5,2025-04-18,ligue1
Nantes,1464.76,2025-04-18,ligue1
Monaco,1639.48,2025-04-19,ligue1
Strasbourg,1646.87,2025-04-19,ligue1
Paris Saint-Germain,1867.27,2025-04-19,ligue1
Le Havre,1401.63,2025-04-19,ligue1
Marseille,1582.31,2025-04-19,ligue1
Montpellier,1310.51,2025-04-19,ligue1
Brest,1565.04,2025-04-20,ligue1
Lens,1543.17,2025-04-20,ligue1
St Etienne,1431.11,2025-04-20,ligue1
Lyon,1642.41,2025-04-20,ligue1
Reims,1460.46,2025-04-20,ligue1
Toulouse,1462.54,2025-04-20,ligue1
Lille,1637.63,2025-04-20,ligue1
Auxerre,1511.89,2025-04-20,ligue1
Nice,1598.21,2025-04-20,ligue1
Angers,1383.98,2025-04-20,ligue1
Nantes,1479.82,2025-04-22,ligue1
Paris Saint-Germain,1852.22,2025-04-22,ligue1
Paris Saint-Germain,1816.18,2025-04-25,ligue1
Nice,1634.25,2025-04-25,ligue1
Strasbourg,1653.24,2025-04-26,ligue1
St Etienne,1424.74,2025-04-26,ligue1
Le Havre,1410.42,2025-04-26,ligue1
Monaco,1630.68,2025-04-26,ligue1
Lyon,1651.83,2025-04-26,ligue1
Rennes,1501.08,2025-04-26,ligue1
Angers,1372.86,2025-04-27,ligue1
Lille,1648.75,2025-04-27,ligue1
Lens,1516.09,2025-04-27,ligue1
Auxerre,1538.97,2025-04-27,ligue1
Montpellier,1314.62,2025-04-27,ligue1
Reims,1456.35,2025-04-27,ligue1
Nantes,1474.18,2025-04-27,ligue1
Toulouse,1468.18,2025-04-27,ligue1
Marseille,1597.34,2025-04-27,ligue1
Brest,1550.01,2025-04-27,ligue1
Nice,1641.9,2025-05-02,ligue1
Reims,1448.69,2025-05-02,ligue1
Strasbourg,1678.83,2025-05-03,ligue1
Paris Saint-Germain,1790.59,2025-05-03,ligue1
Toulouse,1486.12,2025-05-03,ligue1
Rennes,1483.14,2025-05-03,ligue1
St Etienne,1411.21,2025-05-03,ligue1
Monaco,1644.21,2025-05-03,ligue1
Nantes,1443.5,2025-05-04,ligue1
Angers,1403.53,2025-05-04,ligue1
Auxerre,1507.09,2025-05-04,ligue1
Le Havre,1442.3,2025-05-04,ligue1
Brest,1555.81,2025-05-04,ligue1
Montpellier,1308.81,2025-05-04,ligue1
Lyon,1619.65,2025-05-04,ligue1
Lens,1548.27,2025-05-04,ligue1
Lille,1641.26,2025-05-04,ligue1
Marseille,1604.83,2025-05-04,ligue1
Toulouse,1485.05,2025-05-10,ligue1
Lens,1549.34,2025-05-10,ligue1
Rennes,1508.57,2025-05-10,ligue1
Nice,1616.47,2025-05-10,ligue1
Reims,1421.12,2025-05-10,ligue1
St Etienne,1438.78,2025-05-10,ligue1
Montpellier,1305.07,2025-05-10,ligue1
Paris Saint-Germain,1794.34,2025-05-10,ligue1
Le Havre,1426.35,2025-05-10,ligue1
Marseille,1620.78,2025-05-10,ligue1
Brest,1576.93,2025-05-10,ligue1
Lille,1620.14,2025-05-10,ligue1
Auxerre,1498.95,2025-05-10,ligue1
Nantes,1451.64,2025-05-10,ligue1
Angers,1434.92,2025-05-10,ligue1
Strasbourg,1647.44,2025-05-10,ligue1
Monaco,1658.93,2025-05-10,ligue1
Lyon,1604.93,2025-05-10,ligue1
Paris Saint-Germain,1798.65,2025-05-17,ligue1
Auxerre,1494.64,2025-05-17,ligue1
Strasbourg,1611.98,2025-05-17,ligue1
Le Havre,1461.81,2025-05-17,ligue1
St Etienne,1415.9,2025-05-17,ligue1
Toulouse,1507.93,2025-05-17,ligue1
Nice,1630.43,2025-05-17,ligue1
Brest,1562.98,2025-05-17,ligue1
Nantes,1460.54,2025-05-17,ligue1
Montpellier,1296.16,2025-05-17,ligue1
Marseille,1631.15,2025-05-17,ligue1
Rennes,1498.2,2025-05-17,ligue1
Lyon,1612.93,2025-05-17,ligue1
Angers,1426.93,2025-05-17,ligue1
Lille,1627.11,2025-05-17,ligue1
Reims,1414.15,2025-05-17,ligue1
Lens,1571.97,2025-05-17,ligue1
Monaco,1636.3,2025-05-17,ligue1
Rennes,1523.18,2025-08-15,ligue1
Marseille,1606.17,2025-08-15,ligue1
Lens,1547.84,2025-08-16,ligue1
Lyon,1637.07,2025-08-16,ligue1
Monaco,1644.45,2025-08-16,ligue1
Le Havre,1453.66,2025-08-16,ligue1
Nice,1597.33,2025-08-16,ligue1
Toulouse,1541.03,2025-08-16,ligue1
Auxerre,1506.9,2025-08-17,ligue1
Lorient,1400.16,2025-08-17,ligue1
Metz,1372.27,2025-08-17,ligue1
Strasbourg,1625.04,2025-08-17,ligue1
Brest,1561.99,2025-08-17,ligue1
Lille,1628.1,2025-08-17,ligue1
Angers,1448.21,2025-08-17,ligue1
Paris FC,1478.72,2025-08-17,ligue1
Nantes,1452.53,2025-08-17,ligue1
Paris Saint-Germain,1806.66,2025-08-17,ligue1
Paris Saint-Germain,1809.89,2025-08-22,ligue1
Angers,1444.98,2025-08-22,ligue1
Marseille,1616.29,2025-08-23,ligue1
Paris FC,1468.59,2025-08-23,ligue1
Nice,1609.2,2025-08-23,ligue1
Auxerre,1495.02,2025-08-23,ligue1
Lyon,1642.33,2025-08-23,ligue1
Metz,1367.01,2025-08-23,ligue1
Lorient,1424.62,2025-08-24,ligue1
Rennes,1498.72,2025-08-24,ligue1
Le Havre,1432.76,2025-08-24,ligue1
Lens,1568.73,2025-08-24,ligue1
Strasbourg,1633.29,2025-08-24,ligue1
Nantes,1444.27,2025-08-24,ligue1
Toulouse,1559.14,2025-08-24,ligue1
Brest,1543.87,2025-08-24,ligue1
Lille,1645.94,2025-08-24,ligue1
Monaco,1626.61,2025-08-24,ligue1
Lens,1584.16,2025-08-29,ligue1
Brest,1528.44,2025-08-29,ligue1
Nantes,1464.28,2025-08-30,ligue1
Auxerre,1475.02,2025-08-30,ligue1
Toulouse,1547.25,2025-08-30,ligue1
Paris Saint-Germain,1821.79,2025-08-30,ligue1
Lorient,1411.21,2025-08-30,ligue1
Lille,1659.35,2025-08-30,ligue1
Angers,1443.33,2025-08-31,ligue1
Rennes,1500.37,2025-08-31,ligue1
Le Havre,1460.52,2025-08-31,ligue1
Nice,1581.44,2025-08-31,ligue1
Monaco,1643.92,2025-08-31,ligue1
Strasbourg,1615.99,2025-08-31,ligue1
Paris FC,1479.96,2025-08-31,ligue1
Metz,1355.64,2025-08-31,ligue1
Lyon,1657.71,2025-08-31,ligue1
Marseille,1600.91,2025-08-31,ligue1
Marseille,1608.59,2025-09-12,ligue1
Lorient,1403.54,2025-09-12,ligue1
Nice,1592.13,2025-09-13,ligue1
Nantes,1453.59,2025-09-13,ligue1
Auxerre,1458.55,2025-09-13,ligue1
Monaco,1660.38,2025-09-13,ligue1
Strasbourg,1625.0,2025-09-14,ligue1
Le Havre,1451.51,2025-09-14,ligue1
Rennes,1527.16,2025-09-14,ligue1
Lyon,1630.91,2025-09-14,ligue1
Paris Saint-Germain,1827.87,2025-09-14,ligue1
Lens,1578.08,2025-09-14,ligue1
Metz,1356.13,2025-09-14,ligue1
Angers,1442.85,2025-09-14,ligue1
Brest,1498.69,2025-09-14,ligue1
Paris FC,1509.71,2025-09-14,ligue1
Lille,1670.28,2025-09-14,ligue1
Toulouse,1536.32,2025-09-14,ligue1
Lyon,1638.67,2025-09-19,ligue1
Angers,1435.09,2025-09-19,ligue1
Nantes,1453.18,2025-09-20,ligue1
Rennes,1527.56,2025-09-20,ligue1
Brest,1521.57,2025-09-20,ligue1
Nice,1569.24,2025-09-20,ligue1
Lens,1600.89,2025-09-20,ligue1
Lille,1647.48,2025-09-20,ligue1
Paris FC,1489.9,2025-09-21,ligue1
Strasbourg,1644.81,2025-09-21,ligue1
Auxerre,1480.45,2025-09-21,ligue1
Toulouse,1514.42,2025-09-21,ligue1
Le Havre,1443.74,2025-09-21,ligue1
Lorient,1411.31,2025-09-21,ligue1
Monaco,1664.73,2025-09-21,ligue1
Metz,1351.78,2025-09-21,ligue1
Marseille,1639.04,2025-09-22,ligue1
Paris Saint-Germain,1797.42,2025-09-22,ligue1
Strasbourg,1617.38,2025-09-26,ligue1
Marseille,1666.47,2025-09-26,ligue1
Lorient,1443.6,2025-09-27,ligue1
Monaco,1632.44,2025-09-27,ligue1
Toulouse,1505.9,2025-09-27,ligue1
Nantes,1461.7,2025-09-27,ligue1
Paris Saint-Germain,1801.51,2025-09-27,ligue1
Auxerre,1476.37,2025-09-27,ligue1
Nice,1559.76,2025-09-28,ligue1
Paris FC,1499.38,2025-09-28,ligue1
Angers,1413.4,2025-09-28,ligue1
Brest,1543.27,2025-09-28,ligue1
Lille,1619.84,2025-09-28,ligue1
Lyon,1666.31,2025-09-28,ligue1
Metz,1352.54,2025-09-28,ligue1
Le Havre,1442.98,2025-09-28,ligue1
Rennes,1527.14,2025-09-28,ligue1
Lens,1601.31,2025-09-28,ligue1
Paris FC,1513.3,2025-10-03,ligue1
Lorient,1429.69,2025-10-03,ligue1
Brest,1533.64,2025-10-04,ligue1
Nantes,1471.32,2025-10-04,ligue1
Metz,1343.39,2025-10-04,ligue1
Marseille,1675.62,2025-10-04,ligue1
Auxerre,1457.06,2025-10-04,ligue1
Lens,1620.62,2025-10-04,ligue1
Lille,1626.15,2025-10-05,ligue1
Paris Saint-Germain,1795.2,2025-10-05,ligue1
Strasbourg,1624.61,2025-10-05,ligue1
Angers,1406.16,2025-10-05,ligue1
Monaco,1623.28,2025-10-05,ligue1
Nice,1568.92,2025-10-05,ligue1
Le Havre,1443.25,2025-10-05,ligue1
Rennes,1526.87,2025-10-05,ligue1
Lyon,1630.85,2025-10-05,ligue1
Toulouse,1541.36,2025-10-05,ligue1
Paris Saint-Germain,1781.43,2025-10-17,ligue1
Strasbourg,1638.38,2025-10-17,ligue1
Nice,1590.06,2025-10-18,ligue1
Lyon,1609.71,2025-10-18,ligue1
Angers,1414.53,2025-10-18,ligue1
Monaco,1614.91,2025-10-18,ligue1
Marseille,1681.96,2025-10-18,ligue1
Le Havre,1436.91,2025-10-18,ligue1
Lens,1631.95,2025-10-19,ligue1
Paris FC,1501.97,2025-10-19,ligue1
Lorient,1431.23,2025-10-19,ligue1
Brest,1532.11,2025-10-19,ligue1
Rennes,1517.81,2025-10-19,ligue1
Auxerre,1466.12,2025-10-19,ligue1
Toulouse,1548.85,2025-10-19,ligue1
Metz,1335.89,2025-10-19,ligue1
Nantes,1453.75,2025-10-19,ligue1
Lille,1643.72,2025-10-19,ligue1
Paris FC,1471.73,2025-10-24,ligue1
Nantes,1483.99,2025-10-24,ligue1
Brest,1519.86,2025-10-25,ligue1
Paris Saint-Germain,1793.68,2025-10-25,ligue1
Monaco,1628.38,2025-10-25,ligue1
Toulouse,1535.37,2025-10-25,ligue1
Lens,1652.38,2025-10-25,ligue1
Marseille,1661.52,2025-10-25,ligue1
Lille,1648.05,2025-10-26,ligue1
Metz,1331.56,2025-10-26,ligue1
Angers,1432.87,2025-10-26,ligue1
Lorient,1412.89,2025-10-26,ligue1
Auxerre,1436.94,2025-10-26,ligue1
Le Havre,1466.09,2025-10-26,ligue1
Rennes,1494.94,2025-10-26,ligue1
Nice,1612.93,2025-10-26,ligue1
Lyon,1628.8,2025-10-26,ligue1
Strasbourg,1619.29,2025-10-26,ligue1
Toulouse,1527.91,2025-10-29,ligue1
Rennes,1502.41,2025-10-29,ligue1
Strasbourg,1627.39,2025-10-29,ligue1
Auxerre,1428.84,2025-10-29,ligue1
Paris FC,1476.62,2025-10-29,ligue1
Lyon,1623.91,2025-10-29,ligue1
Nantes,1465.7,2025-10-29,ligue1
Monaco,1646.68,2025-10-29,ligue1
Marseille,1645.61,2025-10-29,ligue1
Angers,1448.78,2025-10-29,ligue1
Nice,1632.45,2025-10-29,ligue1
Lille,1628.53,2025-10-29,ligue1
Metz,1367.4,2025-10-29,ligue1
Lens,1616.55,2025-10-29,ligue1
Lorient,1428.55,2025-10-29,ligue1
Paris Saint-Germain,1778.02,2025-10-29,ligue1
Le Havre,1486.8,2025-10-29,ligue1
Brest,1499.15,2025-10-29,ligue1
Paris Saint-Germain,1787.64,2025-11-01,ligue1
Nice,1622.83,2025-11-01,ligue1
Monaco,1610.42,2025-11-01,ligue1
Paris FC,1512.87,2025-11-01,ligue1
Auxerre,1414.81,2025-11-01,ligue1
Marseille,1659.63,2025-11-01,ligue1
Brest,1502.02,2025-11-02,ligue1
Lyon,1621.04,2025-11-02,ligue1
Nantes,1432.67,2025-11-02,ligue1
Metz,1400.43,2025-11-02,ligue1
Toulouse,1520.39,2025-11-02,ligue1
Le Havre,1494.32,2025-11-02,ligue1
Lens,1624.45,2025-11-02,ligue1
Lorient,1420.65,2025-11-02,ligue1
Rennes,1527.73,2025-11-02,ligue1
Strasbourg,1602.07,2025-11-02,ligue1
Lille,1636.75,2025-11-02,ligue1
Angers,1440.56,2025-11-02,ligue1
Paris FC,1486.23,2025-11-07,ligue1
Rennes,1554.38,2025-11-07,ligue1
Marseille,1668.76,2025-11-08,ligue1
Brest,1492.89,2025-11-08,ligue1
Le Havre,1485.62,2025-11-08,ligue1
Nantes,1441.36,2025-11-08,ligue1
Monaco,1583.71,2025-11-08,ligue1
Lens,1651.16,2025-11-08,ligue1
Lorient,1421.92,2025-11-09,ligue1
Toulouse,1519.11,2025-11-09,ligue1
Angers,1456.42,2025-11-09,ligue1
Auxerre,1398.96,2025-11-09,ligue1
Metz,1431.67,2025-11-09,ligue1
Nice,1591.59,2025-11-09,ligue1
Strasbourg,1621.65,2025-11-09,ligue1
Lille,1617.17,2025-11-09,ligue1
Lyon,1604.03,2025-11-09,ligue1
Paris Saint-Germain,1804.64,2025-11-09,ligue1
Nice,1568.8,2025-11-21,ligue1
Marseille,1691.56,2025-11-21,ligue1
Paris Saint-Germain,1808.78,2025-11-22,ligue1
Le Havre,1481.49,2025-11-22,ligue1
Lens,1666.88,2025-11-22,ligue1
Strasbourg,1605.93,2025-11-22,ligue1
Rennes,1573.73,2025-11-22,ligue1
Monaco,1564.37,2025-11-22,ligue1
Auxerre,1406.77,2025-11-23,ligue1
Lyon,1596.22,2025-11-23,ligue1
Brest,1506.8,2025-11-23,ligue1
Metz,1417.76,2025-11-23,ligue1
Nantes,1435.05,2025-11-23,ligue1
Lorient,1428.23,2025-11-23,ligue1
Toulouse,1487.68,2025-11-23,ligue1
Angers,1487.85,2025-11-23,ligue1
Lille,1627.53,2025-11-23,ligue1
Paris FC,1475.86,2025-11-23,ligue1
Metz,1399.96,2025-11-28,ligue1
Rennes,1591.52,2025-11-28,ligue1
Monaco,1597.05,2025-11-29,ligue1
Paris Saint-Germain,1776.09,2025-11-29,ligue1
Paris FC,1466.69,2025-11-29,ligue1
Auxerre,1415.95,2025-11-29,ligue1
Marseille,1676.28,2025-11-29,ligue1
Toulouse,1502.96,2025-11-29,ligue1
Lyon,1605.28,2025-11-30,ligue1
Nantes,1425.99,2025-11-30,ligue1
Lorient,1454.84,2025-11-30,ligue1
Nice,1542.18,2025-11-30,ligue1
Strasbourg,1572.47,2025-11-30,ligue1
Brest,1540.26,2025-11-30,ligue1
Angers,1471.46,2025-11-30,ligue1
Lens,1683.27,2025-11-30,ligue1
Le Havre,1463.06,2025-11-30,ligue1
Lille,1645.96,2025-11-30,ligue1
Brest,1561.49,2025-12-05,ligue1
Monaco,1575.83,2025-12-05,ligue1
Lille,1665.47,2025-12-05,ligue1
Marseille,1656.77,2025-12-05,ligue1
Paris Saint-Germain,1784.24,2025-12-06,ligue1
Rennes,1583.38,2025-12-06,ligue1
Nantes,1413.94,2025-12-06,ligue1
Lens,1695.33,2025-12-06,ligue1
Toulouse,1525.02,2025-12-06,ligue1
Strasbourg,1550.41,2025-12-06,ligue1
Lorient,1482.15,2025-12-07,ligue1
Lyon,1577.97,2025-12-07,ligue1
Le Havre,1458.13,2025-12-07,ligue1
Paris FC,1471.61,2025-12-07,ligue1
Nice,1510.13,2025-12-07,ligue1
Angers,1503.52,2025-12-07,ligue1
Auxerre,1432.58,2025-12-07,ligue1
Metz,1383.34,2025-12-07,ligue1
Angers,1516.0,2025-12-12,ligue1
Nantes,1401.45,2025-12-12,ligue1
Rennes,1599.69,2025-12-13,ligue1
Brest,1545.17,2025-12-13,ligue1
Metz,1377.12,2025-12-13,ligue1
Paris Saint-Germain,1790.45,2025-12-13,ligue1
Paris FC,1447.05,2025-12-13,ligue1
Toulouse,1549.58,2025-12-13,ligue1
Strasbourg,1541.22,2025-12-14,ligue1
Lorient,1491.34,2025-12-14,ligue1
Lyon,1588.95,2025-12-14,ligue1
Le Havre,1447.16,2025-12-14,ligue1
Auxerre,1419.19,2025-12-14,ligue1
Lille,1678.86,2025-12-14,ligue1
Lens,1703.48,2025-12-14,ligue1
Nice,1501.98,2025-12-14,ligue1
Marseille,1669.72,2025-12-14,ligue1
Monaco,1562.88,2025-12-14,ligue1
Toulouse,1531.4,2026-01-02,ligue1
Lens,1721.66,2026-01-02,ligue1
Monaco,1536.32,2026-01-03,ligue1
Lyon,1615.5,2026-01-03,ligue1
Nice,1499.29,2026-01-03,ligue1
Strasbourg,1543.91,2026-01-03,ligue1
Lille,1645.98,2026-01-03,ligue1
Rennes,1632.56,2026-01-03,ligue1
Marseille,1629.14,2026-01-04,ligue1
Nantes,1442.03,2026-01-04,ligue1
Brest,1555.95,2026-01-04,ligue1
Auxerre,1408.42,2026-01-04,ligue1
Le Havre,1469.44,2026-01-04,ligue1
Angers,1493.72,2026-01-04,ligue1
Lorient,1479.67,2026-01-04,ligue1
Metz,1388.8,2026-01-04,ligue1
Paris Saint-Germain,1794.15,2026-01-04,ligue1
Paris FC,1443.35,2026-01-04,ligue1
Paris Saint-Germain,1803.96,2026-01-16,ligue1
Lille,1636.18,2026-01-16,ligue1
Monaco,1504.53,2026-01-16,ligue1
Lorient,1511.46,2026-01-16,ligue1
Toulouse,1547.32,2026-01-17,ligue1
Nice,1483.37,2026-01-17,ligue1
Angers,1474.23,2026-01-17,ligue1
Marseille,1648.62,2026-01-17,ligue1
Lens,1726.02,2026-01-17,ligue1
Auxerre,1404.06,2026-01-17,ligue1
Rennes,1618.57,2026-01-18,ligue1
Le Havre,1483.43,2026-01-18,ligue1
Lyon,1629.83,2026-01-18,ligue1
Brest,1541.63,2026-01-18,ligue1
Strasbourg,1553.41,2026-01-18,ligue1
Metz,1379.29,2026-01-18,ligue1
Nantes,1413.72,2026-01-18,ligue1
Paris FC,1471.66,2026-01-18,ligue1
Auxerre,1397.71,2026-01-23,ligue1
Paris Saint-Germain,1810.31,2026-01-23,ligue1
Rennes,1583.95,2026-01-24,ligue1
Lorient,1546.08,2026-01-24,ligue1
Le Havre,1479.53,2026-01-24,ligue1
Monaco,1508.43,2026-01-24,ligue1
Marseille,1671.66,2026-01-24,ligue1
Lens,1702.98,2026-01-24,ligue1
Nantes,1389.81,2026-01-25,ligue1
Nice,1507.28,2026-01-25,ligue1
Brest,1513.52,2026-01-25,ligue1
Toulouse,1575.43,2026-01-25,ligue1
Metz,1366.64,2026-01-25,ligue1
Lyon,1642.48,2026-01-25,ligue1
Paris FC,1466.57,2026-01-25,ligue1
Angers,1479.32,2026-01-25,ligue1
Lille,1602.82,2026-01-25,ligue1
Strasbourg,1586.78,2026-01-25,ligue1
Lens,1709.89,2026-01-30,ligue1
Le Havre,1472.62,2026-01-30,ligue1
Monaco,1531.4,2026-01-31,ligue1
Rennes,1560.97,2026-01-31,ligue1
Lorient,1555.59,2026-01-31,ligue1
Nantes,1380.31,2026-01-31,ligue1
Paris FC,1474.6,2026-01-31,ligue1
Marseille,1663.62,2026-01-31,ligue1
Lyon,1658.05,2026-02-01,ligue1
Lille,1587.25,2026-02-01,ligue1
Angers,1490.87,2026-02-01,ligue1
Metz,1355.09,2026-02-01,ligue1
Nice,1502.41,2026-02-01,ligue1
Brest,1518.39,2026-02-01,ligue1
Toulouse,1560.76,2026-02-01,ligue1
Auxerre,1412.38,2026-02-01,ligue1
Strasbourg,1572.6,2026-02-01,ligue1
Paris Saint-Germain,1824.48,2026-02-01,ligue1
Metz,1364.7,2026-02-06,ligue1
Lille,1577.64,2026-02-06,ligue1
Lens,1719.75,2026-02-07,ligue1
Rennes,1551.12,2026-02-07,ligue1
Brest,1538.87,2026-02-07,ligue1
Lorient,1535.11,2026-02-07,ligue1
Nantes,1368.98,2026-02-07,ligue1
Lyon,1669.37,2026-02-07,ligue1
Le Havre,1497.31,2026-02-08,ligue1
Strasbourg,1547.91,2026-02-08,ligue1
Paris Saint-Germain,1833.82,2026-02-08,ligue1
Marseille,1654.28,2026-02-08,ligue1
Auxerre,1411.19,2026-02-08,ligue1
Paris FC,1475.8,2026-02-08,ligue1
Nice,1499.0,2026-02-08,ligue1
Monaco,1534.8,2026-02-08,ligue1
Angers,1513.54,2026-02-08,ligue1
Toulouse,1538.09,2026-02-08,ligue1
Rennes,1586.8,2026-02-13,ligue1
Paris Saint-Germain,1798.14,2026-02-13,ligue1
Monaco,1543.95,2026-02-13,ligue1
Nantes,1359.84,2026-02-13,ligue1
Marseille,1642.81,2026-02-14,ligue1
Strasbourg,1559.39,2026-02-14,ligue1
Lille,1569.94,2026-02-14,ligue1
Brest,1546.57,2026-02-14,ligue1
Paris FC,1462.68,2026-02-14,ligue1
Lens,1732.86,2026-02-14,ligue1
Le Havre,1518.09,2026-02-15,ligue1
Toulouse,1517.31,2026-02-15,ligue1
Lorient,1551.87,2026-02-15,ligue1
Angers,1496.78,2026-02-15,ligue1
Metz,1339.03,2026-02-15,ligue1
Auxerre,1436.85,2026-02-15,ligue1
Lyon,1678.33,2026-02-15,ligue1
Nice,1490.04,2026-02-15,ligue1
Brest,1571.12,2026-02-20,ligue1
Marseille,1618.25,2026-02-20,ligue1
Paris Saint-Germain,1800.16,2026-02-21,ligue1
Metz,1337.02,2026-02-21,ligue1
Lens,1694.16,2026-02-21,ligue1
Monaco,1582.65,2026-02-21,ligue1
Toulouse,1508.64,2026-02-21,ligue1
Paris FC,1471.35,2026-02-21,ligue1
Auxerre,1418.04,2026-02-22,ligue1
Rennes,1605.61,2026-02-22,ligue1
Angers,1472.84,2026-02-22,ligue1
Lille,1593.88,2026-02-22,ligue1
Nantes,1388.52,2026-02-22,ligue1
Le Havre,1489.42,2026-02-22,ligue1
Nice,1488.82,2026-02-22,ligue1
Lorient,1553.09,2026-02-22,ligue1
Strasbourg,1585.49,2026-02-22,ligue1
Lyon,1652.23,2026-02-22,ligue1
Strasbourg,1587.42,2026-02-27,ligue1
Lens,1692.22,2026-02-27,ligue1
Rennes,1618.1,2026-02-28,ligue1
Toulouse,1496.16,2026-02-28,ligue1
Monaco,1594.47,2026-02-28,ligue1
Angers,1461.02,2026-02-28,ligue1
Le Havre,1479.56,2026-02-28,ligue1
Paris Saint-Germain,1810.02,2026-02-28,ligue1
Marseille,1638.7,2026-03-01,ligue1
Lyon,1631.79,2026-03-01,ligue1
Metz,1323.28,2026-03-01,ligue1
Brest,1584.86,2026-03-01,ligue1
Paris FC,1490.7,2026-03-01,ligue1
Nice,1469.46,2026-03-01,ligue1
Lille,1601.51,2026-03-01,ligue1
Nantes,1380.88,2026-03-01,ligue1
Lorient,1540.13,2026-03-01,ligue1
Auxerre,1431.0,2026-03-01,ligue1
Paris Saint-Germain,1770.12,2026-03-06,ligue1
Monaco,1634.37,2026-03-06,ligue1
Nantes,1357.29,2026-03-07,ligue1
Angers,1484.61,2026-03-07,ligue1
Auxerre,1436.1,2026-03-07,ligue1
Strasbourg,1582.31,2026-03-07,ligue1
Toulouse,1476.76,2026-03-07,ligue1
Marseille,1658.09,2026-03-07,ligue1
Lens,1695.53,2026-03-08,ligue1
Metz,1319.97,2026-03-08,ligue1
