equipo,elo,fecha,liga
Stuttgart,1526.61,2024-01-20,bundesliga
Darmstadt,1399.66,2024-01-20,bundesliga
Ein Frankfurt,1561.95,2024-01-20,bundesliga
FC Koln,1414.71,2024-01-20,bundesliga
Dortmund,1642.63,2024-01-20,bundesliga
Freiburg,1553.88,2024-01-20,bundesliga
Hoffenheim,1466.8,2024-01-20,bundesliga
Heidenheim,1492.33,2024-01-20,bundesliga
Wolfsburg,1480.75,2024-01-20,bundesliga
RB Leipzig,1611.37,2024-01-20,bundesliga
Leverkusen,1707.71,2024-01-20,bundesliga
M'gladbach,1459.41,2024-01-21,bundesliga
Augsburg,1455.29,2024-01-21,bundesliga
Bayern Munich,1700.83,2024-01-21,bundesliga
Werder Bremen,1469.38,2024-01-21,bundesliga
Bayern Munich,1705.81,2024-01-24,bundesliga
Union Berlin,1477.21,2024-01-24,bundesliga
Ein Frankfurt,1569.59,2024-01-26,bundesliga
Mainz,1427.53,2024-01-26,bundesliga
Augsburg,1446.35,2024-01-27,bundesliga
Bayern Munich,1714.75,2024-01-27,bundesliga
Hoffenheim,1464.25,2024-01-27,bundesliga
Heidenheim,1494.88,2024-01-27,bundesliga
Stuttgart,1543.23,2024-01-27,bundesliga
RB Leipzig,1594.75,2024-01-27,bundesliga
Werder Bremen,1485.99,2024-01-27,bundesliga
Freiburg,1537.27,2024-01-27,bundesliga
Wolfsburg,1474.23,2024-01-27,bundesliga
FC Koln,1421.22,2024-01-27,bundesliga
Leverkusen,1695.62,2024-01-27,bundesliga
M'gladbach,1471.5,2024-01-27,bundesliga
Dortmund,1648.86,2024-01-28,bundesliga
Bochum,1464.57,2024-01-28,bundesliga
Union Berlin,1486.65,2024-01-28,bundesliga
Darmstadt,1390.22,2024-01-28,bundesliga
Heidenheim,1498.33,2024-02-02,bundesliga
Dortmund,1645.41,2024-02-02,bundesliga
FC Koln,1440.88,2024-02-03,bundesliga
Ein Frankfurt,1549.94,2024-02-03,bundesliga
Mainz,1410.06,2024-02-03,bundesliga
Werder Bremen,1503.46,2024-02-03,bundesliga
Freiburg,1517.36,2024-02-03,bundesliga
Stuttgart,1563.14,2024-02-03,bundesliga
Bayern Munich,1719.18,2024-02-03,bundesliga
M'gladbach,1467.07,2024-02-03,bundesliga
Bochum,1460.04,2024-02-03,bundesliga
Augsburg,1450.88,2024-02-03,bundesliga
Darmstadt,1383.16,2024-02-03,bundesliga
Leverkusen,1702.68,2024-02-03,bundesliga
Wolfsburg,1470.06,2024-02-04,bundesliga
Hoffenheim,1468.42,2024-02-04,bundesliga
RB Leipzig,1603.08,2024-02-04,bundesliga
Union Berlin,1478.31,2024-02-04,bundesliga
Mainz,1409.5,2024-02-07,bundesliga
Union Berlin,1478.87,2024-02-07,bundesliga
Dortmund,1653.07,2024-02-09,bundesliga
Freiburg,1509.7,2024-02-09,bundesliga
Werder Bremen,1482.97,2024-02-10,bundesliga
Heidenheim,1518.83,2024-02-10,bundesliga
Leverkusen,1716.22,2024-02-10,bundesliga
Bayern Munich,1705.64,2024-02-10,bundesliga
Union Berlin,1491.26,2024-02-10,bundesliga
Wolfsburg,1457.67,2024-02-10,bundesliga
Ein Frankfurt,1542.44,2024-02-10,bundesliga
Bochum,1467.53,2024-02-10,bundesliga
M'gladbach,1459.8,2024-02-10,bundesliga
Darmstadt,1390.42,2024-02-10,bundesliga
Augsburg,1454.27,2024-02-10,bundesliga
RB Leipzig,1599.7,2024-02-10,bundesliga
Stuttgart,1569.98,2024-02-11,bundesliga
Mainz,1402.66,2024-02-11,bundesliga
Hoffenheim,1463.46,2024-02-11,bundesliga
FC Koln,1445.84,2024-02-11,bundesliga
FC Koln,1427.22,2024-02-16,bundesliga
Werder Bremen,1501.59,2024-02-16,bundesliga
RB Leipzig,1607.0,2024-02-17,bundesliga
M'gladbach,1452.51,2024-02-17,bundesliga
Mainz,1417.9,2024-02-17,bundesliga
Augsburg,1439.03,2024-02-17,bundesliga
Wolfsburg,1462.99,2024-02-17,bundesliga
Dortmund,1647.75,2024-02-17,bundesliga
Heidenheim,1507.64,2024-02-17,bundesliga
Leverkusen,1727.41,2024-02-17,bundesliga
Darmstadt,1378.46,2024-02-17,bundesliga
Stuttgart,1581.94,2024-02-17,bundesliga
Hoffenheim,1444.4,2024-02-17,bundesliga
Union Berlin,1510.32,2024-02-17,bundesliga
Freiburg,1507.45,2024-02-18,bundesliga
Ein Frankfurt,1544.69,2024-02-18,bundesliga
Bochum,1491.2,2024-02-18,bundesliga
Bayern Munich,1681.97,2024-02-18,bundesliga
Leverkusen,1730.61,2024-02-23,bundesliga
Mainz,1414.7,2024-02-23,bundesliga
Bayern Munich,1691.65,2024-02-24,bundesliga
RB Leipzig,1597.32,2024-02-24,bundesliga
M'gladbach,1467.19,2024-02-24,bundesliga
Bochum,1476.52,2024-02-24,bundesliga
Stuttgart,1572.14,2024-02-24,bundesliga
FC Koln,1437.03,2024-02-24,bundesliga
Union Berlin,1506.43,2024-02-24,bundesliga
Heidenheim,1511.53,2024-02-24,bundesliga
Werder Bremen,1492.82,2024-02-24,bundesliga
Darmstadt,1387.22,2024-02-24,bundesliga
Augsburg,1455.14,2024-02-25,bundesliga
Freiburg,1491.35,2024-02-25,bundesliga
Dortmund,1619.88,2024-02-25,bundesliga
Hoffenheim,1472.27,2024-02-25,bundesliga
Ein Frankfurt,1537.45,2024-02-25,bundesliga
Wolfsburg,1470.23,2024-02-25,bundesliga
Freiburg,1496.91,2024-03-01,bundesliga
Bayern Munich,1686.09,2024-03-01,bundesliga
Bochum,1461.75,2024-03-02,bundesliga
RB Leipzig,1612.08,2024-03-02,bundesliga
Darmstadt,1369.92,2024-03-02,bundesliga
Augsburg,1472.44,2024-03-02,bundesliga
Heidenheim,1492.23,2024-03-02,bundesliga
Ein Frankfurt,1556.75,2024-03-02,bundesliga
Mainz,1413.38,2024-03-02,bundesliga
M'gladbach,1468.51,2024-03-02,bundesliga
Union Berlin,1491.32,2024-03-02,bundesliga
Dortmund,1635.0,2024-03-02,bundesliga
Wolfsburg,1454.56,2024-03-02,bundesliga
Stuttgart,1587.8,2024-03-02,bundesliga
Hoffenheim,1486.17,2024-03-03,bundesliga
Werder Bremen,1478.93,2024-03-03,bundesliga
FC Koln,1429.46,2024-03-03,bundesliga
Leverkusen,1738.18,2024-03-03,bundesliga
Stuttgart,1596.72,2024-03-08,bundesliga
Union Berlin,1482.4,2024-03-08,bundesliga
Augsburg,1486.35,2024-03-09,bundesliga
Heidenheim,1478.32,2024-03-09,bundesliga
Bayern Munich,1689.98,2024-03-09,bundesliga
Mainz,1409.49,2024-03-09,bundesliga
M'gladbach,1462.97,2024-03-09,bundesliga
FC Koln,1434.99,2024-03-09,bundesliga
RB Leipzig,1616.62,2024-03-09,bundesliga
Darmstadt,1365.38,2024-03-09,bundesliga
Werder Bremen,1465.76,2024-03-09,bundesliga
Dortmund,1648.16,2024-03-09,bundesliga
Leverkusen,1741.86,2024-03-10,bundesliga
Wolfsburg,1450.87,2024-03-10,bundesliga
Bochum,1442.8,2024-03-10,bundesliga
Freiburg,1515.86,2024-03-10,bundesliga
Ein Frankfurt,1566.69,2024-03-10,bundesliga
Hoffenheim,1476.23,2024-03-10,bundesliga
FC Koln,1422.94,2024-03-15,bundesliga
RB Leipzig,1628.68,2024-03-15,bundesliga
Wolfsburg,1431.87,2024-03-16,bundesliga
Augsburg,1505.35,2024-03-16,bundesliga
Hoffenheim,1461.33,2024-03-16,bundesliga
Stuttgart,1611.62,2024-03-16,bundesliga
Union Berlin,1494.68,2024-03-16,bundesliga
Werder Bremen,1453.48,2024-03-16,bundesliga
Darmstadt,1358.75,2024-03-16,bundesliga
Bayern Munich,1696.61,2024-03-16,bundesliga
Heidenheim,1473.81,2024-03-16,bundesliga
M'gladbach,1467.49,2024-03-16,bundesliga
Mainz,1424.09,2024-03-16,bundesliga
Bochum,1428.2,2024-03-16,bundesliga
Freiburg,1505.7,2024-03-17,bundesliga
Leverkusen,1752.03,2024-03-17,bundesliga
Dortmund,1657.71,2024-03-17,bundesliga
Ein Frankfurt,1557.15,2024-03-17,bundesliga
Ein Frankfurt,1550.55,2024-03-30,bundesliga
Union Berlin,1501.28,2024-03-30,bundesliga
Leverkusen,1755.62,2024-03-30,bundesliga
Hoffenheim,1457.74,2024-03-30,bundesliga
M'gladbach,1448.47,2024-03-30,bundesliga
Freiburg,1524.71,2024-03-30,bundesliga
RB Leipzig,1617.22,2024-03-30,bundesliga
Mainz,1435.54,2024-03-30,bundesliga
Werder Bremen,1431.67,2024-03-30,bundesliga
Wolfsburg,1453.69,2024-03-30,bundesliga
Bayern Munich,1674.03,2024-03-30,bundesliga
Dortmund,1680.29,2024-03-30,bundesliga
Bochum,1421.31,2024-03-31,bundesliga
Darmstadt,1365.64,2024-03-31,bundesliga
Augsburg,1497.94,2024-03-31,bundesliga
FC Koln,1430.35,2024-03-31,bundesliga
Stuttgart,1602.17,2024-03-31,bundesliga
Heidenheim,1483.26,2024-03-31,bundesliga
Ein Frankfurt,1541.74,2024-04-05,bundesliga
Werder Bremen,1440.48,2024-04-05,bundesliga
Union Berlin,1492.13,2024-04-06,bundesliga
Leverkusen,1764.77,2024-04-06,bundesliga
FC Koln,1443.12,2024-04-06,bundesliga
Bochum,1408.54,2024-04-06,bundesliga
Freiburg,1508.28,2024-04-06,bundesliga
RB Leipzig,1633.65,2024-04-06,bundesliga
Heidenheim,1505.56,2024-04-06,bundesliga
Bayern Munich,1651.72,2024-04-06,bundesliga
Mainz,1445.66,2024-04-06,bundesliga
Darmstadt,1355.52,2024-04-06,bundesliga
Dortmund,1655.97,2024-04-06,bundesliga
Stuttgart,1626.48,2024-04-06,bundesliga
Wolfsburg,1432.53,2024-04-07,bundesliga
M'gladbach,1469.63,2024-04-07,bundesliga
Hoffenheim,1472.85,2024-04-07,bundesliga
Augsburg,1482.82,2024-04-07,bundesliga
Augsburg,1496.5,2024-04-12,bundesliga
Union Berlin,1478.46,2024-04-12,bundesliga
Bayern Munich,1657.18,2024-04-13,bundesliga
FC Koln,1437.66,2024-04-13,bundesliga
Bochum,1409.38,2024-04-13,bundesliga
Heidenheim,1504.72,2024-04-13,bundesliga
Mainz,1460.19,2024-04-13,bundesliga
Hoffenheim,1458.32,2024-04-13,bundesliga
M'gladbach,1457.6,2024-04-13,bundesliga
Dortmund,1668.01,2024-04-13,bundesliga
RB Leipzig,1639.32,2024-04-13,bundesliga
Wolfsburg,1426.86,2024-04-13,bundesliga
Stuttgart,1636.04,2024-04-13,bundesliga
Ein Frankfurt,1532.18,2024-04-13,bundesliga
Darmstadt,1341.94,2024-04-14,bundesliga
Freiburg,1521.87,2024-04-14,bundesliga
Leverkusen,1767.81,2024-04-14,bundesliga
Werder Bremen,1437.44,2024-04-14,bundesliga
Ein Frankfurt,1543.83,2024-04-19,bundesliga
Augsburg,1484.84,2024-04-19,bundesliga
FC Koln,1412.47,2024-04-20,bundesliga
Darmstadt,1367.13,2024-04-20,bundesliga
Heidenheim,1490.22,2024-04-20,bundesliga
RB Leipzig,1653.82,2024-04-20,bundesliga
Hoffenheim,1471.57,2024-04-20,bundesliga
M'gladbach,1444.34,2024-04-20,bundesliga
Wolfsburg,1439.35,2024-04-20,bundesliga
Bochum,1396.89,2024-04-20,bundesliga
Union Berlin,1466.04,2024-04-20,bundesliga
Bayern Munich,1669.61,2024-04-20,bundesliga
Werder Bremen,1460.27,2024-04-21,bundesliga
Stuttgart,1613.2,2024-04-21,bundesliga
Dortmund,1668.99,2024-04-21,bundesliga
Leverkusen,1766.83,2024-04-21,bundesliga
Freiburg,1515.22,2024-04-21,bundesliga
Mainz,1466.84,2024-04-21,bundesliga
Bochum,1413.87,2024-04-26,bundesliga
Hoffenheim,1454.6,2024-04-26,bundesliga
Leverkusen,1756.72,2024-04-27,bundesliga
Stuttgart,1623.32,2024-04-27,bundesliga
RB Leipzig,1667.88,2024-04-27,bundesliga
Dortmund,1654.92,2024-04-27,bundesliga
Freiburg,1490.72,2024-04-27,bundesliga
Wolfsburg,1463.85,2024-04-27,bundesliga
Augsburg,1462.56,2024-04-27,bundesliga
Werder Bremen,1482.56,2024-04-27,bundesliga
Bayern Munich,1677.69,2024-04-27,bundesliga
Ein Frankfurt,1535.76,2024-04-27,bundesliga
M'gladbach,1441.47,2024-04-28,bundesliga
Union Berlin,1468.91,2024-04-28,bundesliga
Mainz,1460.48,2024-04-28,bundesliga
FC Koln,1418.83,2024-04-28,bundesliga
Darmstadt,1352.01,2024-04-28,bundesliga
Heidenheim,1505.35,2024-04-28,bundesliga
Hoffenheim,1460.93,2024-05-03,bundesliga
RB Leipzig,1661.55,2024-05-03,bundesliga
Wolfsburg,1472.46,2024-05-04,bundesliga
Darmstadt,1343.39,2024-05-04,bundesliga
Werder Bremen,1476.76,2024-05-04,bundesliga
M'gladbach,1447.27,2024-05-04,bundesliga
FC Koln,1418.42,2024-05-04,bundesliga
Freiburg,1491.13,2024-05-04,bundesliga
Dortmund,1660.9,2024-05-04,bundesliga
Augsburg,1456.59,2024-05-04,bundesliga
Stuttgart,1639.35,2024-05-04,bundesliga
Bayern Munich,1661.65,2024-05-04,bundesliga
Ein Frankfurt,1525.1,2024-05-05,bundesliga
Leverkusen,1767.37,2024-05-05,bundesliga
Heidenheim,1499.38,2024-05-05,bundesliga
Mainz,1466.45,2024-05-05,bundesliga
Union Berlin,1445.17,2024-05-05,bundesliga
Bochum,1437.6,2024-05-05,bundesliga
Augsburg,1444.21,2024-05-10,bundesliga
Stuttgart,1651.73,2024-05-10,bundesliga
Mainz,1489.35,2024-05-11,bundesliga
Dortmund,1637.99,2024-05-11,bundesliga
FC Koln,1433.15,2024-05-11,bundesliga
Union Berlin,1430.44,2024-05-11,bundesliga
Freiburg,1487.59,2024-05-11,bundesliga
Heidenheim,1502.92,2024-05-11,bundesliga
M'gladbach,1447.16,2024-05-11,bundesliga
Ein Frankfurt,1525.21,2024-05-11,bundesliga
RB Leipzig,1650.39,2024-05-11,bundesliga
Werder Bremen,1487.92,2024-05-11,bundesliga
Bochum,1430.92,2024-05-12,bundesliga
Leverkusen,1774.05,2024-05-12,bundesliga
Bayern Munich,1667.74,2024-05-12,bundesliga
Wolfsburg,1466.37,2024-05-12,bundesliga
Darmstadt,1327.88,2024-05-12,bundesliga
Hoffenheim,1476.45,2024-05-12,bundesliga
Wolfsburg,1446.1,2024-05-18,bundesliga
Mainz,1509.63,2024-05-18,bundesliga
Dortmund,1641.33,2024-05-18,bundesliga
Darmstadt,1324.54,2024-05-18,bundesliga
Ein Frankfurt,1527.47,2024-05-18,bundesliga
RB Leipzig,1648.14,2024-05-18,bundesliga
Heidenheim,1513.27,2024-05-18,bundesliga
FC Koln,1422.8,2024-05-18,bundesliga
Hoffenheim,1499.29,2024-05-18,bundesliga
Bayern Munich,1644.9,2024-05-18,bundesliga
Leverkusen,1777.06,2024-05-18,bundesliga
Augsburg,1441.2,2024-05-18,bundesliga
Stuttgart,1657.4,2024-05-18,bundesliga
M'gladbach,1441.49,2024-05-18,bundesliga
Union Berlin,1446.74,2024-05-18,bundesliga
Freiburg,1471.29,2024-05-18,bundesliga
Werder Bremen,1498.82,2024-05-18,bundesliga
Bochum,1420.03,2024-05-18,bundesliga
M'gladbach,1434.63,2024-08-23,bundesliga
Leverkusen,1783.91,2024-08-23,bundesliga
Augsburg,1440.02,2024-08-24,bundesliga
Werder Bremen,1500.0,2024-08-24,bundesliga
Freiburg,1495.09,2024-08-24,bundesliga
Stuttgart,1633.61,2024-08-24,bundesliga
Hoffenheim,1513.53,2024-08-24,bundesliga
Holstein Kiel,1485.76,2024-08-24,bundesliga
Mainz,1502.48,2024-08-24,bundesliga
Union Berlin,1453.89,2024-08-24,bundesliga
RB Leipzig,1653.46,2024-08-24,bundesliga
Bochum,1414.7,2024-08-24,bundesliga
Dortmund,1650.39,2024-08-24,bundesliga
Ein Frankfurt,1518.41,2024-08-24,bundesliga
Wolfsburg,1433.78,2024-08-25,bundesliga
Bayern Munich,1657.22,2024-08-25,bundesliga
St Pauli,1478.15,2024-08-25,bundesliga
Heidenheim,1535.12,2024-08-25,bundesliga
Union Berlin,1469.37,2024-08-30,bundesliga
St Pauli,1462.66,2024-08-30,bundesliga
Werder Bremen,1503.68,2024-08-31,bundesliga
Dortmund,1646.71,2024-08-31,bundesliga
Stuttgart,1623.61,2024-08-31,bundesliga
Mainz,1512.47,2024-08-31,bundesliga
Leverkusen,1755.52,2024-08-31,bundesliga
RB Leipzig,1681.86,2024-08-31,bundesliga
Ein Frankfurt,1532.42,2024-08-31,bundesliga
Hoffenheim,1499.52,2024-08-31,bundesliga
Holstein Kiel,1460.66,2024-08-31,bundesliga
Wolfsburg,1458.88,2024-08-31,bundesliga
Bochum,1393.12,2024-08-31,bundesliga
M'gladbach,1456.21,2024-08-31,bundesliga
Heidenheim,1544.98,2024-09-01,bundesliga
Augsburg,1430.16,2024-09-01,bundesliga
Bayern Munich,1664.55,2024-09-01,bundesliga
Freiburg,1487.76,2024-09-01,bundesliga
Dortmund,1656.35,2024-09-13,bundesliga
Heidenheim,1535.34,2024-09-13,bundesliga
Wolfsburg,1439.98,2024-09-14,bundesliga
Ein Frankfurt,1551.32,2024-09-14,bundesliga
RB Leipzig,1669.11,2024-09-14,bundesliga
Union Berlin,1482.12,2024-09-14,bundesliga
Holstein Kiel,1448.45,2024-09-14,bundesliga
Bayern Munich,1676.75,2024-09-14,bundesliga
Hoffenheim,1489.64,2024-09-14,bundesliga
Leverkusen,1765.4,2024-09-14,bundesliga
Freiburg,1497.7,2024-09-14,bundesliga
Bochum,1383.18,2024-09-14,bundesliga
M'gladbach,1442.23,2024-09-14,bundesliga
Stuttgart,1637.6,2024-09-14,bundesliga
Augsburg,1446.2,2024-09-15,bundesliga
St Pauli,1446.62,2024-09-15,bundesliga
Mainz,1489.26,2024-09-15,bundesliga
Werder Bremen,1526.89,2024-09-15,bundesliga
Augsburg,1425.62,2024-09-20,bundesliga
Mainz,1509.84,2024-09-20,bundesliga
Ein Frankfurt,1560.7,2024-09-21,bundesliga
M'gladbach,1432.85,2024-09-21,bundesliga
Bochum,1382.39,2024-09-21,bundesliga
Holstein Kiel,1449.24,2024-09-21,bundesliga
Heidenheim,1510.64,2024-09-21,bundesliga
Freiburg,1522.4,2024-09-21,bundesliga
Union Berlin,1496.91,2024-09-21,bundesliga
Hoffenheim,1474.84,2024-09-21,bundesliga
Werder Bremen,1511.96,2024-09-21,bundesliga
Bayern Munich,1691.68,2024-09-21,bundesliga
St Pauli,1453.86,2024-09-22,bundesliga
RB Leipzig,1661.87,2024-09-22,bundesliga
Stuttgart,1652.97,2024-09-22,bundesliga
Dortmund,1640.97,2024-09-22,bundesliga
Leverkusen,1768.7,2024-09-22,bundesliga
Wolfsburg,1436.69,2024-09-22,bundesliga
Dortmund,1645.63,2024-09-27,bundesliga
Bochum,1377.73,2024-09-27,bundesliga
Freiburg,1496.17,2024-09-28,bundesliga
St Pauli,1480.08,2024-09-28,bundesliga
Mainz,1486.97,2024-09-28,bundesliga
Heidenheim,1533.52,2024-09-28,bundesliga
M'gladbach,1450.67,2024-09-28,bundesliga
Union Berlin,1479.08,2024-09-28,bundesliga
RB Leipzig,1667.08,2024-09-28,bundesliga
Augsburg,1420.41,2024-09-28,bundesliga
Wolfsburg,1443.66,2024-09-28,bundesliga
Stuttgart,1646.0,2024-09-28,bundesliga
Bayern Munich,1691.52,2024-09-28,bundesliga
Leverkusen,1768.86,2024-09-28,bundesliga
Hoffenheim,1453.85,2024-09-29,bundesliga
Werder Bremen,1532.95,2024-09-29,bundesliga
Holstein Kiel,1432.23,2024-09-29,bundesliga
Ein Frankfurt,1577.7,2024-09-29,bundesliga
Augsburg,1436.49,2024-10-04,bundesliga
M'gladbach,1434.6,2024-10-04,bundesliga
Bochum,1358.22,2024-10-05,bundesliga
Wolfsburg,1463.17,2024-10-05,bundesliga
Leverkusen,1753.23,2024-10-05,bundesliga
Holstein Kiel,1447.86,2024-10-05,bundesliga
Union Berlin,1502.41,2024-10-05,bundesliga
Dortmund,1622.3,2024-10-05,bundesliga
Werder Bremen,1508.13,2024-10-05,bundesliga
Freiburg,1521.0,2024-10-05,bundesliga
St Pauli,1457.44,2024-10-05,bundesliga
Mainz,1509.61,2024-10-05,bundesliga
Stuttgart,1633.72,2024-10-06,bundesliga
Hoffenheim,1466.13,2024-10-06,bundesliga
Heidenheim,1517.63,2024-10-06,bundesliga
RB Leipzig,1682.97,2024-10-06,bundesliga
Ein Frankfurt,1579.52,2024-10-06,bundesliga
Bayern Munich,1689.7,2024-10-06,bundesliga
Dortmund,1629.71,2024-10-18,bundesliga
St Pauli,1450.03,2024-10-18,bundesliga
Bayern Munich,1701.54,2024-10-19,bundesliga
Stuttgart,1621.87,2024-10-19,bundesliga
Mainz,1495.68,2024-10-19,bundesliga
RB Leipzig,1696.9,2024-10-19,bundesliga
M'gladbach,1453.64,2024-10-19,bundesliga
Heidenheim,1498.58,2024-10-19,bundesliga
Hoffenheim,1475.7,2024-10-19,bundesliga
Bochum,1348.66,2024-10-19,bundesliga
Freiburg,1531.56,2024-10-19,bundesliga
Augsburg,1425.93,2024-10-19,bundesliga
Leverkusen,1760.34,2024-10-19,bundesliga
Ein Frankfurt,1572.41,2024-10-19,bundesliga
Holstein Kiel,1427.59,2024-10-20,bundesliga
Union Berlin,1522.68,2024-10-20,bundesliga
Wolfsburg,1442.38,2024-10-20,bundesliga
Werder Bremen,1528.92,2024-10-20,bundesliga
Mainz,1489.29,2024-10-25,bundesliga
M'gladbach,1460.04,2024-10-25,bundesliga
Augsburg,1451.36,2024-10-26,bundesliga
Dortmund,1604.29,2024-10-26,bundesliga
RB Leipzig,1704.32,2024-10-26,bundesliga
Freiburg,1524.13,2024-10-26,bundesliga
St Pauli,1445.35,2024-10-26,bundesliga
Wolfsburg,1447.06,2024-10-26,bundesliga
Stuttgart,1628.35,2024-10-26,bundesliga
Holstein Kiel,1421.11,2024-10-26,bundesliga
Werder Bremen,1536.69,2024-10-26,bundesliga
Leverkusen,1752.57,2024-10-26,bundesliga
Heidenheim,1493.12,2024-10-27,bundesliga
Hoffenheim,1481.15,2024-10-27,bundesliga
Union Berlin,1521.03,2024-10-27,bundesliga
Ein Frankfurt,1574.06,2024-10-27,bundesliga
Bochum,1342.14,2024-10-27,bundesliga
Bayern Munich,1708.07,2024-10-27,bundesliga
Leverkusen,1742.53,2024-11-01,bundesliga
Stuttgart,1638.39,2024-11-01,bundesliga
Bayern Munich,1714.8,2024-11-02,bundesliga
Union Berlin,1514.3,2024-11-02,bundesliga
Ein Frankfurt,1579.47,2024-11-02,bundesliga
Bochum,1336.72,2024-11-02,bundesliga
Hoffenheim,1456.03,2024-11-02,bundesliga
St Pauli,1470.48,2024-11-02,bundesliga
Holstein Kiel,1439.69,2024-11-02,bundesliga
Heidenheim,1474.55,2024-11-02,bundesliga
Wolfsburg,1442.99,2024-11-02,bundesliga
Augsburg,1455.44,2024-11-02,bundesliga
Dortmund,1624.39,2024-11-02,bundesliga
RB Leipzig,1684.21,2024-11-02,bundesliga
Freiburg,1518.07,2024-11-03,bundesliga
Mainz,1495.36,2024-11-03,bundesliga
M'gladbach,1478.87,2024-11-03,bundesliga
Werder Bremen,1517.85,2024-11-03,bundesliga
Union Berlin,1510.18,2024-11-08,bundesliga
Freiburg,1522.18,2024-11-08,bundesliga
RB Leipzig,1671.32,2024-11-09,bundesliga
M'gladbach,1491.77,2024-11-09,bundesliga
Werder Bremen,1528.8,2024-11-09,bundesliga
Holstein Kiel,1428.74,2024-11-09,bundesliga
Bochum,1350.73,2024-11-09,bundesliga
Leverkusen,1728.52,2024-11-09,bundesliga
Mainz,1517.11,2024-11-09,bundesliga
Dortmund,1602.64,2024-11-09,bundesliga
St Pauli,1459.8,2024-11-09,bundesliga
Bayern Munich,1725.47,2024-11-09,bundesliga
Augsburg,1451.15,2024-11-10,bundesliga
Hoffenheim,1460.31,2024-11-10,bundesliga
Stuttgart,1612.05,2024-11-10,bundesliga
Ein Frankfurt,1605.81,2024-11-10,bundesliga
Heidenheim,1449.53,2024-11-10,bundesliga
Wolfsburg,1468.0,2024-11-10,bundesliga
Bayern Munich,1729.89,2024-11-22,bundesliga
Augsburg,1446.73,2024-11-22,bundesliga
Ein Frankfurt,1616.88,2024-11-23,bundesliga
Werder Bremen,1517.72,2024-11-23,bundesliga
Stuttgart,1616.78,2024-11-23,bundesliga
Bochum,1346.01,2024-11-23,bundesliga
Wolfsburg,1485.13,2024-11-23,bundesliga
Union Berlin,1493.06,2024-11-23,bundesliga
Hoffenheim,1486.44,2024-11-23,bundesliga
RB Leipzig,1645.19,2024-11-23,bundesliga
Dortmund,1613.56,2024-11-23,bundesliga
Freiburg,1511.26,2024-11-23,bundesliga
Leverkusen,1732.84,2024-11-23,bundesliga
Heidenheim,1445.22,2024-11-23,bundesliga
Holstein Kiel,1409.98,2024-11-24,bundesliga
Mainz,1535.87,2024-11-24,bundesliga
M'gladbach,1505.0,2024-11-24,bundesliga
St Pauli,1446.57,2024-11-24,bundesliga
St Pauli,1459.6,2024-11-29,bundesliga
Holstein Kiel,1396.95,2024-11-29,bundesliga
Dortmund,1615.57,2024-11-30,bundesliga
Bayern Munich,1727.88,2024-11-30,bundesliga
Augsburg,1456.8,2024-11-30,bundesliga
Bochum,1335.94,2024-11-30,bundesliga
Freiburg,1525.85,2024-11-30,bundesliga
M'gladbach,1490.41,2024-11-30,bundesliga
RB Leipzig,1614.38,2024-11-30,bundesliga
Wolfsburg,1515.94,2024-11-30,bundesliga
Union Berlin,1482.07,2024-11-30,bundesliga
Leverkusen,1743.83,2024-11-30,bundesliga
Werder Bremen,1518.78,2024-11-30,bundesliga
Stuttgart,1615.72,2024-11-30,bundesliga
Heidenheim,1430.91,2024-12-01,bundesliga
Ein Frankfurt,1631.19,2024-12-01,bundesliga
Mainz,1548.29,2024-12-01,bundesliga
Hoffenheim,1474.03,2024-12-01,bundesliga
Stuttgart,1624.46,2024-12-06,bundesliga
Union Berlin,1473.32,2024-12-06,bundesliga
Bayern Munich,1731.85,2024-12-07,bundesliga
Heidenheim,1426.94,2024-12-07,bundesliga
Bochum,1322.17,2024-12-07,bundesliga
Werder Bremen,1532.56,2024-12-07,bundesliga
Ein Frankfurt,1619.12,2024-12-07,bundesliga
Augsburg,1468.87,2024-12-07,bundesliga
Holstein Kiel,1384.88,2024-12-07,bundesliga
RB Leipzig,1626.45,2024-12-07,bundesliga
Leverkusen,1748.06,2024-12-07,bundesliga
St Pauli,1455.37,2024-12-07,bundesliga
M'gladbach,1492.91,2024-12-07,bundesliga
Dortmund,1613.07,2024-12-07,bundesliga
Wolfsburg,1532.65,2024-12-08,bundesliga
Mainz,1531.57,2024-12-08,bundesliga
Hoffenheim,1472.46,2024-12-08,bundesliga
Freiburg,1527.42,2024-12-08,bundesliga
Freiburg,1542.7,2024-12-13,bundesliga
Wolfsburg,1517.37,2024-12-13,bundesliga
St Pauli,1435.81,2024-12-14,bundesliga
Werder Bremen,1552.12,2024-12-14,bundesliga
Union Berlin,1442.63,2024-12-14,bundesliga
Bochum,1352.86,2024-12-14,bundesliga
Augsburg,1459.51,2024-12-14,bundesliga
Leverkusen,1757.42,2024-12-14,bundesliga
Mainz,1557.44,2024-12-14,bundesliga
Bayern Munich,1705.98,2024-12-14,bundesliga
M'gladbach,1502.73,2024-12-14,bundesliga
Holstein Kiel,1375.06,2024-12-14,bundesliga
Heidenheim,1413.85,2024-12-15,bundesliga
Stuttgart,1637.55,2024-12-15,bundesliga
Dortmund,1602.17,2024-12-15,bundesliga
Hoffenheim,1483.36,2024-12-15,bundesliga
RB Leipzig,1641.08,2024-12-15,bundesliga
