equipo,elo,fecha,liga
Ath Madrid,1555.98,2022-04-20,laliga
Granada,1433.67,2022-04-20,laliga
Celta,1476.34,2022-04-20,laliga
Getafe,1477.64,2022-04-20,laliga
Osasuna,1495.25,2022-04-20,laliga
Real Madrid,1638.92,2022-04-20,laliga
Sociedad,1540.51,2022-04-21,laliga
Barcelona,1603.37,2022-04-21,laliga
Cadiz,1457.68,2022-04-21,laliga
Ath Bilbao,1518.71,2022-04-21,laliga
Espanol,1466.79,2022-04-21,laliga
Vallecano,1454.46,2022-04-21,laliga
Levante,1426.83,2022-04-21,laliga
Sevilla,1572.98,2022-04-21,laliga
Barcelona,1586.99,2022-04-24,laliga
Vallecano,1470.84,2022-04-24,laliga
Sevilla,1567.66,2022-04-29,laliga
Cadiz,1462.99,2022-04-29,laliga
Alaves,1424.04,2022-04-30,laliga
Villarreal,1520.96,2022-04-30,laliga
Real Madrid,1642.88,2022-04-30,laliga
Espanol,1462.83,2022-04-30,laliga
Valencia,1483.44,2022-04-30,laliga
Levante,1430.84,2022-04-30,laliga
Ath Bilbao,1527.87,2022-04-30,laliga
Ath Madrid,1546.82,2022-04-30,laliga
Vallecano,1470.53,2022-05-01,laliga
Sociedad,1540.82,2022-05-01,laliga
Elche,1475.77,2022-05-01,laliga
Osasuna,1497.1,2022-05-01,laliga
Granada,1432.55,2022-05-01,laliga
Celta,1477.45,2022-05-01,laliga
Barcelona,1591.29,2022-05-01,laliga
Mallorca,1427.95,2022-05-01,laliga
Getafe,1477.06,2022-05-02,laliga
Betis,1539.14,2022-05-02,laliga
Levante,1442.24,2022-05-06,laliga
Sociedad,1529.42,2022-05-06,laliga
Betis,1527.8,2022-05-07,laliga
Barcelona,1602.63,2022-05-07,laliga
Celta,1484.11,2022-05-07,laliga
Alaves,1417.38,2022-05-07,laliga
Mallorca,1415.19,2022-05-07,laliga
Granada,1445.3,2022-05-07,laliga
Ath Bilbao,1524.26,2022-05-07,laliga
Valencia,1487.05,2022-05-07,laliga
Cadiz,1471.49,2022-05-07,laliga
Elche,1467.27,2022-05-07,laliga
Getafe,1474.5,2022-05-08,laliga
Vallecano,1473.1,2022-05-08,laliga
Villarreal,1519.96,2022-05-08,laliga
Sevilla,1568.67,2022-05-08,laliga
Espanol,1461.45,2022-05-08,laliga
Osasuna,1498.48,2022-05-08,laliga
Ath Madrid,1557.82,2022-05-08,laliga
Real Madrid,1631.88,2022-05-08,laliga
Valencia,1475.33,2022-05-10,laliga
Betis,1539.52,2022-05-10,laliga
Granada,1455.81,2022-05-10,laliga
Ath Bilbao,1513.76,2022-05-10,laliga
Barcelona,1607.73,2022-05-10,laliga
Celta,1479.02,2022-05-10,laliga
Alaves,1426.83,2022-05-11,laliga
Espanol,1451.99,2022-05-11,laliga
Osasuna,1495.41,2022-05-11,laliga
Getafe,1477.56,2022-05-11,laliga
Sevilla,1562.48,2022-05-11,laliga
Mallorca,1421.38,2022-05-11,laliga
Elche,1457.04,2022-05-11,laliga
Ath Madrid,1568.04,2022-05-11,laliga
Real Madrid,1635.57,2022-05-12,laliga
Levante,1438.55,2022-05-12,laliga
Sociedad,1535.99,2022-05-12,laliga
Cadiz,1464.92,2022-05-12,laliga
Vallecano,1461.54,2022-05-12,laliga
Villarreal,1531.51,2022-05-12,laliga
Espanol,1450.28,2022-05-14,laliga
Valencia,1477.04,2022-05-14,laliga
Villarreal,1518.67,2022-05-15,laliga
Sociedad,1548.84,2022-05-15,laliga
Ath Bilbao,1521.42,2022-05-15,laliga
Osasuna,1487.75,2022-05-15,laliga
Ath Madrid,1565.49,2022-05-15,laliga
Sevilla,1565.04,2022-05-15,laliga
Betis,1545.45,2022-05-15,laliga
Granada,1449.87,2022-05-15,laliga
Cadiz,1467.62,2022-05-15,laliga
Real Madrid,1632.87,2022-05-15,laliga
Celta,1486.58,2022-05-15,laliga
Elche,1449.48,2022-05-15,laliga
Getafe,1479.08,2022-05-15,laliga
Barcelona,1606.21,2022-05-15,laliga
Levante,1446.4,2022-05-15,laliga
Alaves,1418.98,2022-05-15,laliga
Mallorca,1430.75,2022-05-15,laliga
Vallecano,1452.17,2022-05-15,laliga
Vallecano,1438.96,2022-05-20,laliga
Levante,1459.6,2022-05-20,laliga
Real Madrid,1628.11,2022-05-20,laliga
Betis,1550.21,2022-05-20,laliga
Valencia,1485.55,2022-05-21,laliga
Celta,1478.07,2022-05-21,laliga
Elche,1458.59,2022-05-22,laliga
Getafe,1469.97,2022-05-22,laliga
Alaves,1407.38,2022-05-22,laliga
Cadiz,1479.23,2022-05-22,laliga
Granada,1447.47,2022-05-22,laliga
Espanol,1452.68,2022-05-22,laliga
Osasuna,1473.11,2022-05-22,laliga
Mallorca,1445.39,2022-05-22,laliga
Barcelona,1590.79,2022-05-22,laliga
Villarreal,1534.08,2022-05-22,laliga
Sevilla,1572.05,2022-05-22,laliga
Ath Bilbao,1514.41,2022-05-22,laliga
Sociedad,1536.27,2022-05-22,laliga
Ath Madrid,1578.06,2022-05-22,laliga
Osasuna,1485.15,2022-08-12,laliga
Sevilla,1560.01,2022-08-12,laliga
Celta,1474.71,2022-08-13,laliga
Espanol,1456.04,2022-08-13,laliga
Valladolid,1487.07,2022-08-13,laliga
Villarreal,1547.01,2022-08-13,laliga
Barcelona,1584.13,2022-08-13,laliga
Vallecano,1445.63,2022-08-13,laliga
Almeria,1490.14,2022-08-14,laliga
Real Madrid,1637.98,2022-08-14,laliga
Cadiz,1467.04,2022-08-14,laliga
Sociedad,1548.46,2022-08-14,laliga
Valencia,1494.86,2022-08-14,laliga
Girona,1490.7,2022-08-14,laliga
Ath Bilbao,1509.78,2022-08-15,laliga
Mallorca,1450.02,2022-08-15,laliga
Getafe,1459.44,2022-08-15,laliga
Ath Madrid,1588.58,2022-08-15,laliga
Betis,1556.42,2022-08-15,laliga
Elche,1452.38,2022-08-15,laliga
Espanol,1441.64,2022-08-19,laliga
Vallecano,1460.04,2022-08-19,laliga
Sevilla,1555.26,2022-08-19,laliga
Valladolid,1491.82,2022-08-19,laliga
Osasuna,1493.48,2022-08-20,laliga
Cadiz,1458.71,2022-08-20,laliga
Mallorca,1439.4,2022-08-20,laliga
Betis,1567.04,2022-08-20,laliga
Celta,1465.92,2022-08-20,laliga
Real Madrid,1646.77,2022-08-20,laliga
Ath Madrid,1573.21,2022-08-21,laliga
Villarreal,1562.38,2022-08-21,laliga
Ath Bilbao,1518.22,2022-08-21,laliga
Valencia,1486.42,2022-08-21,laliga
Sociedad,1535.5,2022-08-21,laliga
Barcelona,1597.09,2022-08-21,laliga
Girona,1498.64,2022-08-22,laliga
Getafe,1451.5,2022-08-22,laliga
Elche,1450.99,2022-08-22,laliga
Almeria,1491.53,2022-08-22,laliga
Girona,1483.47,2022-08-26,laliga
Celta,1481.09,2022-08-26,laliga
Betis,1573.8,2022-08-26,laliga
Osasuna,1486.73,2022-08-26,laliga
Elche,1439.58,2022-08-27,laliga
Sociedad,1546.91,2022-08-27,laliga
Vallecano,1445.22,2022-08-27,laliga
Mallorca,1454.22,2022-08-27,laliga
Almeria,1502.55,2022-08-27,laliga
Sevilla,1544.24,2022-08-27,laliga
Getafe,1452.52,2022-08-28,laliga
Villarreal,1561.36,2022-08-28,laliga
Barcelona,1603.02,2022-08-28,laliga
Valladolid,1485.9,2022-08-28,laliga
Espanol,1434.06,2022-08-28,laliga
Real Madrid,1654.34,2022-08-28,laliga
Cadiz,1446.45,2022-08-29,laliga
Ath Bilbao,1530.48,2022-08-29,laliga
Valencia,1475.07,2022-08-29,laliga
Ath Madrid,1584.56,2022-08-29,laliga
Celta,1489.0,2022-09-02,laliga
Cadiz,1438.53,2022-09-02,laliga
Sevilla,1531.91,2022-09-03,laliga
Barcelona,1615.35,2022-09-03,laliga
Sociedad,1545.5,2022-09-03,laliga
Ath Madrid,1585.97,2022-09-03,laliga
Real Madrid,1660.94,2022-09-03,laliga
Betis,1567.19,2022-09-03,laliga
Mallorca,1452.53,2022-09-03,laliga
Girona,1485.16,2022-09-03,laliga
Osasuna,1494.45,2022-09-04,laliga
Vallecano,1437.5,2022-09-04,laliga
Ath Bilbao,1513.4,2022-09-04,laliga
Espanol,1451.14,2022-09-04,laliga
Villarreal,1566.9,2022-09-04,laliga
Elche,1434.03,2022-09-04,laliga
Valencia,1483.37,2022-09-04,laliga
Getafe,1444.23,2022-09-04,laliga
Valladolid,1495.44,2022-09-05,laliga
Almeria,1493.0,2022-09-05,laliga
Girona,1494.53,2022-09-09,laliga
Valladolid,1486.07,2022-09-09,laliga
Vallecano,1448.04,2022-09-10,laliga
Valencia,1472.82,2022-09-10,laliga
Espanol,1439.48,2022-09-10,laliga
Sevilla,1543.57,2022-09-10,laliga
Cadiz,1430.02,2022-09-10,laliga
Barcelona,1623.86,2022-09-10,laliga
Ath Madrid,1592.17,2022-09-10,laliga
Celta,1482.8,2022-09-10,laliga
Betis,1576.23,2022-09-11,laliga
Villarreal,1557.86,2022-09-11,laliga
Getafe,1456.64,2022-09-11,laliga
Sociedad,1533.08,2022-09-11,laliga
Real Madrid,1664.68,2022-09-11,laliga
Mallorca,1448.79,2022-09-11,laliga
Elche,1422.31,2022-09-11,laliga
Ath Bilbao,1525.12,2022-09-11,laliga
Almeria,1478.69,2022-09-12,laliga
Osasuna,1508.76,2022-09-12,laliga
Valladolid,1469.95,2022-09-16,laliga
Cadiz,1446.14,2022-09-16,laliga
Mallorca,1458.87,2022-09-17,laliga
Almeria,1468.62,2022-09-17,laliga
Barcelona,1627.75,2022-09-17,laliga
Elche,1418.43,2022-09-17,laliga
Valencia,1482.24,2022-09-17,laliga
Celta,1473.38,2022-09-17,laliga
Ath Bilbao,1531.89,2022-09-17,laliga
Vallecano,1441.27,2022-09-17,laliga
Ath Madrid,1580.15,2022-09-18,laliga
Real Madrid,1676.7,2022-09-18,laliga
Betis,1582.89,2022-09-18,laliga
Girona,1487.87,2022-09-18,laliga
Sociedad,1539.42,2022-09-18,laliga
Espanol,1433.15,2022-09-18,laliga
Osasuna,1492.73,2022-09-18,laliga
Getafe,1472.68,2022-09-18,laliga
Villarreal,1554.74,2022-09-18,laliga
Sevilla,1546.69,2022-09-18,laliga
Ath Bilbao,1539.13,2022-09-30,laliga
Almeria,1461.38,2022-09-30,laliga
Cadiz,1447.12,2022-10-01,laliga
Villarreal,1553.77,2022-10-01,laliga
Getafe,1458.01,2022-10-01,laliga
Valladolid,1484.61,2022-10-01,laliga
Sevilla,1533.22,2022-10-01,laliga
Ath Madrid,1593.62,2022-10-01,laliga
Mallorca,1449.95,2022-10-01,laliga
Barcelona,1636.66,2022-10-01,laliga
Real Madrid,1669.07,2022-10-02,laliga
Osasuna,1500.35,2022-10-02,laliga
Espanol,1432.09,2022-10-02,laliga
Valencia,1483.3,2022-10-02,laliga
Celta,1486.29,2022-10-02,laliga
Betis,1569.98,2022-10-02,laliga
Girona,1475.0,2022-10-02,laliga
Sociedad,1552.28,2022-10-02,laliga
Vallecano,1449.75,2022-10-03,laliga
Elche,1409.95,2022-10-03,laliga
Osasuna,1485.15,2022-10-07,laliga
Valencia,1498.49,2022-10-07,laliga
Sevilla,1530.71,2022-10-08,laliga
Ath Bilbao,1541.64,2022-10-08,laliga
Getafe,1450.36,2022-10-08,laliga
Real Madrid,1676.72,2022-10-08,laliga
Almeria,1470.25,2022-10-08,laliga
Vallecano,1440.88,2022-10-08,laliga
Ath Madrid,1599.4,2022-10-08,laliga
Girona,1469.23,2022-10-08,laliga
Barcelona,1641.68,2022-10-09,laliga
Celta,1481.27,2022-10-09,laliga
Sociedad,1561.59,2022-10-09,laliga
Villarreal,1544.46,2022-10-09,laliga
Cadiz,1443.92,2022-10-09,laliga
Espanol,1435.29,2022-10-09,laliga
Valladolid,1484.8,2022-10-09,laliga
Betis,1569.8,2022-10-09,laliga
Elche,1408.58,2022-10-10,laliga
Mallorca,1451.33,2022-10-10,laliga
Vallecano,1438.47,2022-10-14,laliga
Getafe,1452.77,2022-10-14,laliga
Girona,1465.69,2022-10-15,laliga
Cadiz,1447.46,2022-10-15,laliga
Valencia,1493.04,2022-10-15,laliga
Elche,1414.03,2022-10-15,laliga
Mallorca,1439.29,2022-10-15,laliga
Sevilla,1542.75,2022-10-15,laliga
Ath Bilbao,1528.86,2022-10-15,laliga
Ath Madrid,1612.19,2022-10-15,laliga
Celta,1469.25,2022-10-16,laliga
Sociedad,1573.61,2022-10-16,laliga
Real Madrid,1684.91,2022-10-16,laliga
Barcelona,1633.49,2022-10-16,laliga
Espanol,1446.26,2022-10-16,laliga
Valladolid,1473.82,2022-10-16,laliga
Betis,1576.11,2022-10-16,laliga
Almeria,1463.94,2022-10-16,laliga
Villarreal,1551.92,2022-10-17,laliga
Osasuna,1477.7,2022-10-17,laliga
Ath Madrid,1604.68,2022-10-18,laliga
Vallecano,1445.98,2022-10-18,laliga
Getafe,1452.63,2022-10-18,laliga
Ath Bilbao,1528.99,2022-10-18,laliga
Sevilla,1538.45,2022-10-18,laliga
Valencia,1497.34,2022-10-18,laliga
Cadiz,1449.14,2022-10-19,laliga
Betis,1574.43,2022-10-19,laliga
Valladolid,1483.0,2022-10-19,laliga
Celta,1460.07,2022-10-19,laliga
Sociedad,1579.04,2022-10-19,laliga
Mallorca,1433.85,2022-10-19,laliga
Elche,1408.0,2022-10-19,laliga
Real Madrid,1690.93,2022-10-19,laliga
Almeria,1473.33,2022-10-20,laliga
Girona,1456.3,2022-10-20,laliga
Osasuna,1486.02,2022-10-20,laliga
Espanol,1437.94,2022-10-20,laliga
Barcelona,1640.32,2022-10-20,laliga
Villarreal,1545.09,2022-10-20,laliga
Vallecano,1455.43,2022-10-22,laliga
Cadiz,1439.68,2022-10-22,laliga
Valladolid,1495.64,2022-10-22,laliga
Sociedad,1566.4,2022-10-22,laliga
Valencia,1480.53,2022-10-22,laliga
Mallorca,1450.66,2022-10-22,laliga
Real Madrid,1695.96,2022-10-22,laliga
Sevilla,1533.43,2022-10-22,laliga
Barcelona,1646.35,2022-10-23,laliga
Ath Bilbao,1522.96,2022-10-23,laliga
Villarreal,1552.21,2022-10-23,laliga
Almeria,1466.21,2022-10-23,laliga
Betis,1560.62,2022-10-23,laliga
Ath Madrid,1618.5,2022-10-23,laliga
Espanol,1434.23,2022-10-23,laliga
Elche,1411.7,2022-10-23,laliga
Girona,1454.56,2022-10-23,laliga
Osasuna,1487.76,2022-10-23,laliga
Celta,1457.09,2022-10-24,laliga
Getafe,1455.62,2022-10-24,laliga
Mallorca,1447.37,2022-10-28,laliga
Espanol,1437.52,2022-10-28,laliga
Almeria,1475.31,2022-10-29,laliga
Celta,1447.99,2022-10-29,laliga
Cadiz,1455.2,2022-10-29,laliga
Ath Madrid,1602.98,2022-10-29,laliga
Sevilla,1516.1,2022-10-29,laliga
Vallecano,1472.76,2022-10-29,laliga
Valencia,1471.32,2022-10-29,laliga
Barcelona,1655.56,2022-10-29,laliga
Osasuna,1497.43,2022-10-30,laliga
Valladolid,1485.97,2022-10-30,laliga
Real Madrid,1687.1,2022-10-30,laliga
Girona,1463.41,2022-10-30,laliga
Ath Bilbao,1533.36,2022-10-30,laliga
Villarreal,1541.82,2022-10-30,laliga
Sociedad,1551.3,2022-10-30,laliga
Betis,1575.72,2022-10-30,laliga
Elche,1398.28,2022-10-31,laliga
Getafe,1469.05,2022-10-31,laliga
Girona,1475.27,2022-11-04,laliga
Ath Bilbao,1521.5,2022-11-04,laliga
Getafe,1465.82,2022-11-05,laliga
Cadiz,1458.42,2022-11-05,laliga
Valladolid,1492.71,2022-11-05,laliga
Elche,1391.54,2022-11-05,laliga
Celta,1434.7,2022-11-05,laliga
Osasuna,1510.72,2022-11-05,laliga
Barcelona,1660.03,2022-11-05,laliga
Almeria,1470.85,2022-11-05,laliga
Ath Madrid,1595.54,2022-11-06,laliga
Espanol,1444.96,2022-11-06,laliga
Sociedad,1546.04,2022-11-06,laliga
Valencia,1476.58,2022-11-06,laliga
Villarreal,1523.92,2022-11-06,laliga
Mallorca,1465.27,2022-11-06,laliga
Betis,1571.06,2022-11-06,laliga
Sevilla,1520.77,2022-11-06,laliga
Vallecano,1489.5,2022-11-07,laliga
Real Madrid,1670.36,2022-11-07,laliga
Elche,1379.42,2022-11-08,laliga
Girona,1487.38,2022-11-08,laliga
Ath Bilbao,1530.03,2022-11-08,laliga
Valladolid,1484.18,2022-11-08,laliga
Osasuna,1500.89,2022-11-08,laliga
Barcelona,1669.86,2022-11-08,laliga
Mallorca,1479.28,2022-11-09,laliga
Ath Madrid,1581.53,2022-11-09,laliga
Espanol,1432.67,2022-11-09,laliga
Villarreal,1536.21,2022-11-09,laliga
Almeria,1480.16,2022-11-09,laliga
Getafe,1456.51,2022-11-09,laliga
Sevilla,1506.6,2022-11-09,laliga
Sociedad,1560.21,2022-11-09,laliga
Vallecano,1484.97,2022-11-10,laliga
Celta,1439.23,2022-11-10,laliga
Valencia,1489.36,2022-11-10,laliga
Betis,1558.28,2022-11-10,laliga
Real Madrid,1674.21,2022-11-10,laliga
Cadiz,1454.57,2022-11-10,laliga
Girona,1484.42,2022-12-29,laliga
Vallecano,1487.93,2022-12-29,laliga
Betis,1554.44,2022-12-29,laliga
Ath Bilbao,1533.87,2022-12-29,laliga
Ath Madrid,1585.72,2022-12-29,laliga
Elche,1375.23,2022-12-29,laliga
Getafe,1467.16,2022-12-30,laliga
Mallorca,1468.63,2022-12-30,laliga
Cadiz,1452.59,2022-12-30,laliga
Almeria,1482.14,2022-12-30,laliga
Celta,1438.77,2022-12-30,laliga
Sevilla,1507.06,2022-12-30,laliga
Valladolid,1475.35,2022-12-30,laliga
Real Madrid,1683.04,2022-12-30,laliga
Sociedad,1568.1,2022-12-31,laliga
Osasuna,1493.0,2022-12-31,laliga
Villarreal,1544.5,2022-12-31,laliga
Valencia,1481.07,2022-12-31,laliga
Barcelona,1660.65,2022-12-31,laliga
Espanol,1441.87,2022-12-31,laliga
Elche,1361.83,2023-01-06,laliga
Celta,1452.18,2023-01-06,laliga
Valencia,1464.4,2023-01-06,laliga
Cadiz,1469.26,2023-01-06,laliga
Villarreal,1559.44,2023-01-07,laliga
Real Madrid,1668.09,2023-01-07,laliga
Mallorca,1478.77,2023-01-07,laliga
Valladolid,1465.21,2023-01-07,laliga
Espanol,1440.5,2023-01-07,laliga
Girona,1485.79,2023-01-07,laliga
Almeria,1469.54,2023-01-08,laliga
Sociedad,1580.69,2023-01-08,laliga
Vallecano,1474.62,2023-01-08,laliga
Betis,1567.76,2023-01-08,laliga
Sevilla,1515.62,2023-01-08,laliga
Getafe,1458.6,2023-01-08,laliga
Ath Madrid,1572.71,2023-01-08,laliga
Barcelona,1673.66,2023-01-08,laliga
Ath Bilbao,1529.58,2023-01-09,laliga
Osasuna,1497.29,2023-01-09,laliga
Celta,1453.18,2023-01-13,laliga
Villarreal,1558.44,2023-01-13,laliga
Sociedad,1588.93,2023-01-14,laliga
Ath Bilbao,1521.35,2023-01-14,laliga
Girona,1496.82,2023-01-14,laliga
Sevilla,1504.6,2023-01-14,laliga
Valladolid,1449.75,2023-01-14,laliga
Vallecano,1490.07,2023-01-14,laliga
Osasuna,1506.61,2023-01-14,laliga
Mallorca,1469.46,2023-01-14,laliga
Getafe,1442.18,2023-01-15,laliga
Espanol,1456.93,2023-01-15,laliga
Almeria,1470.4,2023-01-15,laliga
Ath Madrid,1571.86,2023-01-15,laliga
Cadiz,1462.91,2023-01-16,laliga
Elche,1368.18,2023-01-16,laliga
Mallorca,1478.89,2023-01-20,laliga
Celta,1443.75,2023-01-20,laliga
Vallecano,1477.83,2023-01-21,laliga
Sociedad,1601.16,2023-01-21,laliga
Espanol,1471.01,2023-01-21,laliga
Betis,1553.67,2023-01-21,laliga
Ath Madrid,1578.02,2023-01-21,laliga
Valladolid,1443.59,2023-01-21,laliga
Sevilla,1513.18,2023-01-21,laliga
Cadiz,1454.33,2023-01-21,laliga
Barcelona,1677.35,2023-01-22,laliga
Getafe,1438.48,2023-01-22,laliga
Ath Bilbao,1510.86,2023-01-22,laliga
Real Madrid,1678.58,2023-01-22,laliga
Villarreal,1566.38,2023-01-22,laliga
Girona,1488.88,2023-01-22,laliga
Elche,1370.34,2023-01-22,laliga
Osasuna,1504.45,2023-01-22,laliga
Valencia,1461.68,2023-01-23,laliga
Almeria,1473.12,2023-01-23,laliga
Almeria,1483.1,2023-01-27,laliga
Espanol,1461.03,2023-01-27,laliga
Getafe,1426.79,2023-01-28,laliga
Betis,1565.36,2023-01-28,laliga
Cadiz,1465.27,2023-01-28,laliga
Mallorca,1467.94,2023-01-28,laliga
Girona,1479.8,2023-01-28,laliga
Barcelona,1686.42,2023-01-28,laliga
Sevilla,1518.83,2023-01-28,laliga
Elche,1364.69,2023-01-28,laliga
Celta,1456.28,2023-01-29,laliga
Ath Bilbao,1498.33,2023-01-29,laliga
Real Madrid,1673.06,2023-01-29,laliga
Sociedad,1606.69,2023-01-29,laliga
Valladolid,1454.31,2023-01-29,laliga
Valencia,1450.96,2023-01-29,laliga
Osasuna,1491.19,2023-01-29,laliga
Ath Madrid,1591.27,2023-01-29,laliga
Villarreal,1547.49,2023-01-30,laliga
Vallecano,1496.72,2023-01-30,laliga
Betis,1553.86,2023-02-01,laliga
Barcelona,1697.93,2023-02-01,laliga
Real Madrid,1676.96,2023-02-02,laliga
Valencia,1447.06,2023-02-02,laliga
Ath Bilbao,1507.28,2023-02-03,laliga
Cadiz,1456.32,2023-02-03,laliga
Espanol,1459.17,2023-02-04,laliga
Osasuna,1493.06,2023-02-04,laliga
Elche,1381.52,2023-02-04,laliga
Villarreal,1530.66,2023-02-04,laliga
Ath Madrid,1583.34,2023-02-04,laliga
Getafe,1434.72,2023-02-04,laliga
Betis,1534.63,2023-02-04,laliga
Celta,1475.5,2023-02-04,laliga
Mallorca,1485.67,2023-02-05,laliga
Real Madrid,1659.24,2023-02-05,laliga
Girona,1488.78,2023-02-05,laliga
Valencia,1438.09,2023-02-05,laliga
Sociedad,1585.97,2023-02-05,laliga
Valladolid,1475.03,2023-02-05,laliga
Barcelona,1702.74,2023-02-05,laliga
Sevilla,1514.02,2023-02-05,laliga
Vallecano,1506.37,2023-02-06,laliga
Almeria,1473.45,2023-02-06,laliga
Cadiz,1467.66,2023-02-10,laliga
Girona,1477.44,2023-02-10,laliga
Sevilla,1523.19,2023-02-11,laliga
Mallorca,1476.5,2023-02-11,laliga
Valencia,1424.54,2023-02-11,laliga
Ath Bilbao,1520.83,2023-02-11,laliga
Almeria,1459.6,2023-02-11,laliga
Betis,1548.48,2023-02-11,laliga
Getafe,1434.4,2023-02-12,laliga
Vallecano,1506.68,2023-02-12,laliga
Celta,1463.41,2023-02-12,laliga
Ath Madrid,1595.44,2023-02-12,laliga
Valladolid,1472.71,2023-02-12,laliga
Osasuna,1495.38,2023-02-12,laliga
Villarreal,1520.92,2023-02-12,laliga
Barcelona,1712.48,2023-02-12,laliga
Espanol,1447.77,2023-02-13,laliga
Sociedad,1597.36,2023-02-13,laliga
Real Madrid,1662.22,2023-02-15,laliga
Elche,1378.54,2023-02-15,laliga
Girona,1487.01,2023-02-17,laliga
Almeria,1450.03,2023-02-17,laliga
Osasuna,1485.41,2023-02-18,laliga
Real Madrid,1672.19,2023-02-18,laliga
Sociedad,1590.12,2023-02-18,laliga
Celta,1470.65,2023-02-18,laliga
Betis,1556.13,2023-02-18,laliga
Valladolid,1465.06,2023-02-18,laliga
Mallorca,1488.36,2023-02-18,laliga
Villarreal,1509.07,2023-02-18,laliga
Ath Madrid,1603.13,2023-02-19,laliga
Ath Bilbao,1513.13,2023-02-19,laliga
Barcelona,1716.01,2023-02-19,laliga
Cadiz,1464.13,2023-02-19,laliga
Elche,1364.92,2023-02-19,laliga
Espanol,1461.39,2023-02-19,laliga
Vallecano,1504.29,2023-02-19,laliga
Sevilla,1525.58,2023-02-19,laliga
Getafe,1444.28,2023-02-20,laliga
Valencia,1414.67,2023-02-20,laliga
Elche,1355.77,2023-02-24,laliga
Betis,1565.28,2023-02-24,laliga
Espanol,1472.65,2023-02-25,laliga
Mallorca,1477.1,2023-02-25,laliga
Cadiz,1475.88,2023-02-25,laliga
Vallecano,1492.54,2023-02-25,laliga
Real Madrid,1666.82,2023-02-25,laliga
Ath Madrid,1608.49,2023-02-25,laliga
Valencia,1431.49,2023-02-25,laliga
Sociedad,1573.3,2023-02-25,laliga
Ath Bilbao,1495.92,2023-02-26,laliga
Girona,1504.22,2023-02-26,laliga
Celta,1480.72,2023-02-26,laliga
Valladolid,1454.99,2023-02-26,laliga
Almeria,1469.81,2023-02-26,laliga
Barcelona,1696.23,2023-02-26,laliga
Sevilla,1507.88,2023-02-26,laliga
Osasuna,1503.1,2023-02-26,laliga
Villarreal,1517.12,2023-02-27,laliga
Getafe,1436.23,2023-02-27,laliga
Sociedad,1567.03,2023-03-03,laliga
Cadiz,1482.15,2023-03-03,laliga
Ath Madrid,1615.46,2023-03-04,laliga
Sevilla,1500.92,2023-03-04,laliga
Mallorca,1456.8,2023-03-04,laliga
Elche,1376.06,2023-03-04,laliga
Getafe,1449.1,2023-03-04,laliga
Girona,1491.35,2023-03-04,laliga
Almeria,1455.22,2023-03-04,laliga
Villarreal,1531.7,2023-03-04,laliga
Valladolid,1465.96,2023-03-05,laliga
Espanol,1461.68,2023-03-05,laliga
Barcelona,1699.46,2023-03-05,laliga
Valencia,1428.26,2023-03-05,laliga
Vallecano,1489.64,2023-03-05,laliga
Ath Bilbao,1498.82,2023-03-05,laliga
Betis,1566.11,2023-03-05,laliga
Real Madrid,1665.99,2023-03-05,laliga
Osasuna,1499.28,2023-03-06,laliga
Celta,1484.54,2023-03-06,laliga
Cadiz,1477.94,2023-03-10,laliga
Getafe,1453.31,2023-03-10,laliga
Valencia,1441.32,2023-03-11,laliga
Osasuna,1486.22,2023-03-11,laliga
Real Madrid,1670.36,2023-03-11,laliga
Espanol,1457.31,2023-03-11,laliga
Elche,1376.44,2023-03-11,laliga
Valladolid,1465.58,2023-03-11,laliga
Celta,1495.1,2023-03-11,laliga
Vallecano,1479.09,2023-03-11,laliga
Ath Bilbao,1489.89,2023-03-12,laliga
Barcelona,1708.39,2023-03-12,laliga
Villarreal,1529.95,2023-03-12,laliga
Betis,1567.86,2023-03-12,laliga
Mallorca,1457.97,2023-03-12,laliga
Sociedad,1565.87,2023-03-12,laliga
Sevilla,1509.67,2023-03-12,laliga
Almeria,1446.46,2023-03-12,laliga
Girona,1479.63,2023-03-13,laliga
Ath Madrid,1627.18,2023-03-13,laliga
Valladolid,1449.99,2023-03-17,laliga
Ath Bilbao,1505.48,2023-03-17,laliga
Almeria,1444.6,2023-03-18,laliga
Cadiz,1479.81,2023-03-18,laliga
Vallecano,1476.06,2023-03-18,laliga
Girona,1482.66,2023-03-18,laliga
Espanol,1442.22,2023-03-18,laliga
Celta,1510.19,2023-03-18,laliga
Ath Madrid,1631.97,2023-03-18,laliga
Valencia,1436.53,2023-03-18,laliga
Barcelona,1717.45,2023-03-19,laliga
Real Madrid,1661.29,2023-03-19,laliga
Betis,1574.62,2023-03-19,laliga
Mallorca,1451.2,2023-03-19,laliga
Osasuna,1471.35,2023-03-19,laliga
Villarreal,1544.83,2023-03-19,laliga
Sociedad,1570.58,2023-03-19,laliga
Elche,1371.73,2023-03-19,laliga
Getafe,1465.87,2023-03-19,laliga
Sevilla,1497.12,2023-03-19,laliga
Mallorca,1448.88,2023-03-31,laliga
Osasuna,1473.67,2023-03-31,laliga
Elche,1366.89,2023-04-01,laliga
Barcelona,1722.29,2023-04-01,laliga
Cadiz,1463.79,2023-04-01,laliga
Sevilla,1513.14,2023-04-01,laliga
Girona,1491.72,2023-04-01,laliga
Espanol,1433.16,2023-04-01,laliga
