equipo,elo,fecha,liga
Milan,1625.63,2025-05-24,seriea
Monza,1282.94,2025-05-24,seriea
Udinese,1433.54,2025-05-25,seriea
Fiorentina,1616.25,2025-05-25,seriea
Torino,1475.51,2025-05-25,seriea
Roma,1713.15,2025-05-25,seriea
Venezia,1402.83,2025-05-25,seriea
Juventus,1676.55,2025-05-25,seriea
Empoli,1378.05,2025-05-25,seriea
Verona,1443.32,2025-05-25,seriea
Atalanta,1655.18,2025-05-25,seriea
Parma,1484.81,2025-05-25,seriea
Lazio,1614.62,2025-05-25,seriea
Lecce,1433.9,2025-05-25,seriea
Genoa,1492.91,2025-08-23,seriea
Lecce,1442.63,2025-08-23,seriea
Sassuolo,1372.63,2025-08-23,seriea
Napoli,1712.01,2025-08-23,seriea
Milan,1589.03,2025-08-23,seriea
Cremonese,1452.54,2025-08-23,seriea
Roma,1723.39,2025-08-23,seriea
Bologna,1578.34,2025-08-23,seriea
Juventus,1684.08,2025-08-24,seriea
Parma,1477.28,2025-08-24,seriea
Atalanta,1642.35,2025-08-24,seriea
Pisa,1512.83,2025-08-24,seriea
Como,1569.47,2025-08-24,seriea
Lazio,1593.73,2025-08-24,seriea
Cagliari,1434.68,2025-08-24,seriea
Fiorentina,1609.69,2025-08-24,seriea
Udinese,1429.2,2025-08-25,seriea
Verona,1447.67,2025-08-25,seriea
Inter Milan,1750.71,2025-08-25,seriea
Torino,1470.39,2025-08-25,seriea
Cremonese,1464.96,2025-08-29,seriea
Sassuolo,1360.21,2025-08-29,seriea
Lecce,1424.94,2025-08-29,seriea
Milan,1606.73,2025-08-29,seriea
Pisa,1498.84,2025-08-30,seriea
Roma,1737.38,2025-08-30,seriea
Napoli,1716.95,2025-08-30,seriea
Cagliari,1429.74,2025-08-30,seriea
Parma,1482.52,2025-08-30,seriea
Atalanta,1637.12,2025-08-30,seriea
Bologna,1594.7,2025-08-30,seriea
Como,1553.11,2025-08-30,seriea
Genoa,1477.84,2025-08-31,seriea
Juventus,1699.15,2025-08-31,seriea
Torino,1474.08,2025-08-31,seriea
Fiorentina,1606.0,2025-08-31,seriea
Inter Milan,1711.0,2025-08-31,seriea
Udinese,1468.92,2025-08-31,seriea
Lazio,1603.07,2025-08-31,seriea
Verona,1438.33,2025-08-31,seriea
Cagliari,1449.97,2025-09-13,seriea
Parma,1462.29,2025-09-13,seriea
Juventus,1716.85,2025-09-13,seriea
Inter Milan,1693.3,2025-09-13,seriea
Fiorentina,1586.0,2025-09-13,seriea
Napoli,1736.95,2025-09-13,seriea
Sassuolo,1391.77,2025-09-14,seriea
Lazio,1571.51,2025-09-14,seriea
Pisa,1470.16,2025-09-14,seriea
Udinese,1497.6,2025-09-14,seriea
Milan,1623.0,2025-09-14,seriea
Bologna,1578.42,2025-09-14,seriea
Roma,1698.8,2025-09-14,seriea
Torino,1512.65,2025-09-14,seriea
Atalanta,1644.0,2025-09-14,seriea
Lecce,1418.05,2025-09-14,seriea
Verona,1434.98,2025-09-15,seriea
Cremonese,1468.31,2025-09-15,seriea
Como,1543.9,2025-09-15,seriea
Genoa,1487.05,2025-09-15,seriea
Lecce,1393.02,2025-09-19,seriea
Cagliari,1475.0,2025-09-19,seriea
Bologna,1590.38,2025-09-20,seriea
Genoa,1475.09,2025-09-20,seriea
Verona,1446.5,2025-09-20,seriea
Juventus,1705.33,2025-09-20,seriea
Udinese,1478.44,2025-09-20,seriea
Milan,1642.16,2025-09-20,seriea
Lazio,1552.46,2025-09-21,seriea
Roma,1717.85,2025-09-21,seriea
Cremonese,1462.97,2025-09-21,seriea
Parma,1467.63,2025-09-21,seriea
Torino,1493.86,2025-09-21,seriea
Atalanta,1662.8,2025-09-21,seriea
Fiorentina,1556.54,2025-09-21,seriea
Como,1573.36,2025-09-21,seriea
Inter Milan,1697.71,2025-09-21,seriea
Sassuolo,1387.36,2025-09-21,seriea
Napoli,1742.23,2025-09-22,seriea
Pisa,1464.89,2025-09-22,seriea
Juventus,1697.85,2025-09-27,seriea
Atalanta,1670.28,2025-09-27,seriea
Cagliari,1461.51,2025-09-27,seriea
Inter Milan,1711.2,2025-09-27,seriea
Como,1562.34,2025-09-27,seriea
Cremonese,1473.99,2025-09-27,seriea
Sassuolo,1410.15,2025-09-28,seriea
Udinese,1455.65,2025-09-28,seriea
Pisa,1465.63,2025-09-28,seriea
Fiorentina,1555.8,2025-09-28,seriea
Roma,1723.01,2025-09-28,seriea
Verona,1441.34,2025-09-28,seriea
Lecce,1400.21,2025-09-28,seriea
Bologna,1583.19,2025-09-28,seriea
Milan,1665.52,2025-09-28,seriea
Napoli,1718.86,2025-09-28,seriea
Parma,1486.34,2025-09-29,seriea
Torino,1475.15,2025-09-29,seriea
Genoa,1452.83,2025-09-29,seriea
Lazio,1574.73,2025-09-29,seriea
Verona,1412.35,2025-10-03,seriea
Sassuolo,1439.14,2025-10-03,seriea
Inter Milan,1717.34,2025-10-04,seriea
Cremonese,1467.84,2025-10-04,seriea
Lazio,1564.21,2025-10-04,seriea
Torino,1485.68,2025-10-04,seriea
Parma,1454.34,2025-10-04,seriea
Lecce,1432.21,2025-10-04,seriea
Atalanta,1659.34,2025-10-04,seriea
Como,1573.28,2025-10-04,seriea
Juventus,1690.93,2025-10-05,seriea
Milan,1672.45,2025-10-05,seriea
Napoli,1724.18,2025-10-05,seriea
Genoa,1447.51,2025-10-05,seriea
Udinese,1450.99,2025-10-05,seriea
Cagliari,1466.17,2025-10-05,seriea
Bologna,1593.95,2025-10-05,seriea
Pisa,1454.87,2025-10-05,seriea
Fiorentina,1539.09,2025-10-05,seriea
Roma,1739.72,2025-10-05,seriea
Lecce,1427.59,2025-10-18,seriea
Sassuolo,1443.76,2025-10-18,seriea
Pisa,1447.32,2025-10-18,seriea
Verona,1419.89,2025-10-18,seriea
Torino,1517.47,2025-10-18,seriea
Napoli,1692.39,2025-10-18,seriea
Roma,1711.06,2025-10-18,seriea
Inter Milan,1746.0,2025-10-18,seriea
Atalanta,1648.97,2025-10-19,seriea
Lazio,1574.58,2025-10-19,seriea
Genoa,1442.88,2025-10-19,seriea
Parma,1458.97,2025-10-19,seriea
Milan,1682.54,2025-10-19,seriea
Fiorentina,1528.99,2025-10-19,seriea
Como,1597.97,2025-10-19,seriea
Juventus,1666.23,2025-10-19,seriea
Cagliari,1446.93,2025-10-19,seriea
Bologna,1613.19,2025-10-19,seriea
Cremonese,1461.78,2025-10-20,seriea
Udinese,1457.05,2025-10-20,seriea
Milan,1666.47,2025-10-24,seriea
Pisa,1463.4,2025-10-24,seriea
Parma,1462.72,2025-10-25,seriea
Como,1594.21,2025-10-25,seriea
Udinese,1472.58,2025-10-25,seriea
Lecce,1412.06,2025-10-25,seriea
Napoli,1713.04,2025-10-25,seriea
Inter Milan,1725.35,2025-10-25,seriea
Cremonese,1468.46,2025-10-25,seriea
Atalanta,1642.29,2025-10-25,seriea
Torino,1530.49,2025-10-26,seriea
Genoa,1429.86,2025-10-26,seriea
Sassuolo,1432.41,2025-10-26,seriea
Roma,1722.41,2025-10-26,seriea
Verona,1416.51,2025-10-26,seriea
Cagliari,1450.31,2025-10-26,seriea
Fiorentina,1529.26,2025-10-26,seriea
Bologna,1612.92,2025-10-26,seriea
Lazio,1597.68,2025-10-26,seriea
Juventus,1643.13,2025-10-26,seriea
Lecce,1402.26,2025-10-28,seriea
Napoli,1722.83,2025-10-28,seriea
Atalanta,1638.72,2025-10-28,seriea
Milan,1670.03,2025-10-28,seriea
Inter Milan,1732.94,2025-10-29,seriea
Fiorentina,1521.67,2025-10-29,seriea
Genoa,1404.83,2025-10-29,seriea
Cremonese,1493.5,2025-10-29,seriea
Bologna,1603.16,2025-10-29,seriea
Torino,1540.25,2025-10-29,seriea
Como,1602.49,2025-10-29,seriea
Verona,1408.23,2025-10-29,seriea
Juventus,1651.68,2025-10-29,seriea
Udinese,1464.02,2025-10-29,seriea
Roma,1727.96,2025-10-29,seriea
Parma,1457.18,2025-10-29,seriea
Cagliari,1421.77,2025-10-30,seriea
Sassuolo,1460.95,2025-10-30,seriea
Pisa,1466.87,2025-10-30,seriea
Lazio,1594.21,2025-10-30,seriea
Udinese,1492.39,2025-11-01,seriea
Atalanta,1610.35,2025-11-01,seriea
Napoli,1711.17,2025-11-01,seriea
Como,1614.15,2025-11-01,seriea
Cremonese,1476.05,2025-11-01,seriea
Juventus,1669.14,2025-11-01,seriea
Parma,1438.96,2025-11-02,seriea
Bologna,1621.37,2025-11-02,seriea
Torino,1530.95,2025-11-02,seriea
Pisa,1476.17,2025-11-02,seriea
Milan,1691.03,2025-11-02,seriea
Roma,1706.96,2025-11-02,seriea
Verona,1399.43,2025-11-02,seriea
Inter Milan,1741.75,2025-11-02,seriea
Fiorentina,1487.63,2025-11-02,seriea
Lecce,1436.3,2025-11-02,seriea
Lazio,1602.71,2025-11-03,seriea
Cagliari,1413.27,2025-11-03,seriea
Sassuolo,1430.16,2025-11-03,seriea
Genoa,1435.62,2025-11-03,seriea
Pisa,1493.55,2025-11-07,seriea
Cremonese,1458.67,2025-11-07,seriea
Como,1599.12,2025-11-08,seriea
Cagliari,1428.3,2025-11-08,seriea
Lecce,1429.02,2025-11-08,seriea
Verona,1406.71,2025-11-08,seriea
Juventus,1656.62,2025-11-08,seriea
Torino,1543.46,2025-11-08,seriea
Parma,1449.26,2025-11-08,seriea
Milan,1680.73,2025-11-08,seriea
Atalanta,1573.6,2025-11-09,seriea
Sassuolo,1466.91,2025-11-09,seriea
Bologna,1644.49,2025-11-09,seriea
Napoli,1688.05,2025-11-09,seriea
Genoa,1433.81,2025-11-09,seriea
Fiorentina,1489.44,2025-11-09,seriea
Roma,1713.93,2025-11-09,seriea
Udinese,1485.42,2025-11-09,seriea
Inter Milan,1751.68,2025-11-09,seriea
Lazio,1592.78,2025-11-09,seriea
Napoli,1699.18,2025-11-22,seriea
Atalanta,1562.47,2025-11-22,seriea
Fiorentina,1495.0,2025-11-22,seriea
Juventus,1651.07,2025-11-22,seriea
Cagliari,1423.53,2025-11-22,seriea
Genoa,1438.59,2025-11-22,seriea
Udinese,1467.87,2025-11-22,seriea
Bologna,1662.04,2025-11-22,seriea
Verona,1381.67,2025-11-23,seriea
Parma,1474.31,2025-11-23,seriea
Cremonese,1446.59,2025-11-23,seriea
Roma,1726.02,2025-11-23,seriea
Lazio,1601.71,2025-11-23,seriea
Lecce,1420.09,2025-11-23,seriea
Inter Milan,1719.81,2025-11-23,seriea
Milan,1712.6,2025-11-23,seriea
Torino,1519.25,2025-11-24,seriea
Como,1623.33,2025-11-24,seriea
Sassuolo,1463.46,2025-11-24,seriea
Pisa,1497.0,2025-11-24,seriea
Como,1632.43,2025-11-28,seriea
Sassuolo,1454.36,2025-11-28,seriea
Milan,1723.93,2025-11-29,seriea
Lazio,1590.37,2025-11-29,seriea
Genoa,1452.76,2025-11-29,seriea
Verona,1367.49,2025-11-29,seriea
Parma,1446.11,2025-11-29,seriea
Udinese,1496.07,2025-11-29,seriea
Juventus,1657.67,2025-11-29,seriea
Cagliari,1416.93,2025-11-29,seriea
Atalanta,1576.06,2025-11-30,seriea
Fiorentina,1481.4,2025-11-30,seriea
Roma,1696.57,2025-11-30,seriea
Napoli,1728.63,2025-11-30,seriea
Lecce,1444.02,2025-11-30,seriea
Torino,1495.32,2025-11-30,seriea
Pisa,1483.14,2025-11-30,seriea
Inter Milan,1733.66,2025-11-30,seriea
Bologna,1623.66,2025-12-01,seriea
Cremonese,1484.97,2025-12-01,seriea
Sassuolo,1473.66,2025-12-06,seriea
Fiorentina,1462.1,2025-12-06,seriea
Inter Milan,1745.51,2025-12-06,seriea
Como,1620.58,2025-12-06,seriea
Verona,1398.28,2025-12-06,seriea
Atalanta,1545.27,2025-12-06,seriea
Cremonese,1500.1,2025-12-07,seriea
Lecce,1428.89,2025-12-07,seriea
Cagliari,1451.48,2025-12-07,seriea
Roma,1662.02,2025-12-07,seriea
Lazio,1587.33,2025-12-07,seriea
Bologna,1626.7,2025-12-07,seriea
Napoli,1742.07,2025-12-07,seriea
Juventus,1644.22,2025-12-07,seriea
Pisa,1453.0,2025-12-08,seriea
Parma,1476.26,2025-12-08,seriea
Udinese,1465.56,2025-12-08,seriea
Genoa,1483.28,2025-12-08,seriea
Torino,1481.74,2025-12-08,seriea
Milan,1737.51,2025-12-08,seriea
Lecce,1448.05,2025-12-12,seriea
Pisa,1433.84,2025-12-12,seriea
Atalanta,1557.53,2025-12-13,seriea
Cagliari,1439.21,2025-12-13,seriea
Parma,1455.49,2025-12-13,seriea
Lazio,1608.1,2025-12-13,seriea
Torino,1500.54,2025-12-13,seriea
Cremonese,1481.3,2025-12-13,seriea
Milan,1720.23,2025-12-14,seriea
Sassuolo,1490.93,2025-12-14,seriea
Fiorentina,1430.35,2025-12-14,seriea
Verona,1430.04,2025-12-14,seriea
Udinese,1500.06,2025-12-14,seriea
Napoli,1707.57,2025-12-14,seriea
Genoa,1471.44,2025-12-14,seriea
Inter Milan,1757.35,2025-12-14,seriea
Bologna,1599.83,2025-12-14,seriea
Juventus,1671.1,2025-12-14,seriea
Roma,1677.18,2025-12-15,seriea
Como,1605.43,2025-12-15,seriea
Lazio,1595.9,2025-12-20,seriea
Cremonese,1493.51,2025-12-20,seriea
Juventus,1689.17,2025-12-20,seriea
Roma,1659.1,2025-12-20,seriea
Cagliari,1433.7,2025-12-21,seriea
Pisa,1439.35,2025-12-21,seriea
Sassuolo,1463.48,2025-12-21,seriea
Torino,1528.0,2025-12-21,seriea
Fiorentina,1452.55,2025-12-21,seriea
Udinese,1477.86,2025-12-21,seriea
Genoa,1448.96,2025-12-21,seriea
Atalanta,1580.01,2025-12-21,seriea
Pisa,1426.81,2025-12-27,seriea
Juventus,1701.72,2025-12-27,seriea
Udinese,1480.36,2025-12-27,seriea
Lazio,1593.4,2025-12-27,seriea
Lecce,1430.14,2025-12-27,seriea
Como,1623.34,2025-12-27,seriea
Torino,1494.43,2025-12-27,seriea
Cagliari,1467.27,2025-12-27,seriea
Parma,1473.05,2025-12-27,seriea
Fiorentina,1434.99,2025-12-27,seriea
Milan,1725.1,2025-12-28,seriea
Verona,1425.17,2025-12-28,seriea
Cremonese,1479.0,2025-12-28,seriea
Napoli,1722.08,2025-12-28,seriea
Bologna,1587.14,2025-12-28,seriea
Sassuolo,1476.17,2025-12-28,seriea
Atalanta,1563.33,2025-12-28,seriea
Inter Milan,1774.03,2025-12-28,seriea
Roma,1666.37,2025-12-29,seriea
Genoa,1441.69,2025-12-29,seriea
Cagliari,1455.11,2026-01-02,seriea
Milan,1737.26,2026-01-02,seriea
Como,1633.32,2026-01-03,seriea
Udinese,1470.38,2026-01-03,seriea
Genoa,1435.56,2026-01-03,seriea
Pisa,1432.94,2026-01-03,seriea
Sassuolo,1470.77,2026-01-03,seriea
Parma,1478.45,2026-01-03,seriea
Juventus,1684.08,2026-01-03,seriea
Lecce,1447.77,2026-01-03,seriea
Atalanta,1587.86,2026-01-03,seriea
Roma,1641.85,2026-01-03,seriea
Inter Milan,1782.18,2026-01-04,seriea
Bologna,1578.99,2026-01-04,seriea
Verona,1401.44,2026-01-04,seriea
Torino,1518.15,2026-01-04,seriea
Fiorentina,1455.62,2026-01-04,seriea
Cremonese,1458.36,2026-01-04,seriea
Lazio,1573.59,2026-01-04,seriea
Napoli,1741.89,2026-01-04,seriea
Pisa,1417.58,2026-01-06,seriea
Como,1648.68,2026-01-06,seriea
Lecce,1432.04,2026-01-06,seriea
Roma,1657.58,2026-01-06,seriea
Sassuolo,1456.17,2026-01-06,seriea
Juventus,1698.69,2026-01-06,seriea
Bologna,1551.29,2026-01-07,seriea
Atalanta,1615.55,2026-01-07,seriea
Napoli,1722.61,2026-01-07,seriea
Verona,1420.72,2026-01-07,seriea
Lazio,1561.72,2026-01-07,seriea
Fiorentina,1467.5,2026-01-07,seriea
Parma,1468.49,2026-01-07,seriea
Inter Milan,1792.14,2026-01-07,seriea
Torino,1487.0,2026-01-07,seriea
Udinese,1501.53,2026-01-07,seriea
Cremonese,1452.94,2026-01-08,seriea
Cagliari,1460.53,2026-01-08,seriea
Milan,1718.82,2026-01-08,seriea
Genoa,1454.0,2026-01-08,seriea
Atalanta,1626.23,2026-01-10,seriea
Torino,1476.33,2026-01-10,seriea
Udinese,1491.39,2026-01-10,seriea
Pisa,1427.73,2026-01-10,seriea
Como,1637.83,2026-01-10,seriea
Bologna,1562.15,2026-01-10,seriea
Roma,1665.2,2026-01-10,seriea
Sassuolo,1448.54,2026-01-10,seriea
Lecce,1406.08,2026-01-11,seriea
Parma,1494.44,2026-01-11,seriea
Fiorentina,1478.03,2026-01-11,seriea
Milan,1708.28,2026-01-11,seriea
Verona,1401.66,2026-01-11,seriea
Lazio,1580.78,2026-01-11,seriea
Inter Milan,1782.78,2026-01-11,seriea
Napoli,1731.97,2026-01-11,seriea
Genoa,1472.27,2026-01-12,seriea
Cagliari,1442.26,2026-01-12,seriea
Juventus,1704.83,2026-01-12,seriea
Cremonese,1446.8,2026-01-12,seriea
Napoli,1715.27,2026-01-14,seriea
Parma,1511.15,2026-01-14,seriea
Inter Milan,1785.89,2026-01-14,seriea
Lecce,1402.97,2026-01-14,seriea
Como,1614.07,2026-01-15,seriea
Milan,1732.03,2026-01-15,seriea
Verona,1383.8,2026-01-15,seriea
Bologna,1580.0,2026-01-15,seriea
Pisa,1435.32,2026-01-16,seriea
Atalanta,1618.63,2026-01-16,seriea
Cagliari,1476.54,2026-01-17,seriea
Juventus,1670.54,2026-01-17,seriea
Udinese,1480.96,2026-01-17,seriea
Inter Milan,1796.32,2026-01-17,seriea
Napoli,1720.8,2026-01-17,seriea
Sassuolo,1443.01,2026-01-17,seriea
Parma,1503.53,2026-01-18,seriea
Genoa,1479.9,2026-01-18,seriea
Bologna,1545.73,2026-01-18,seriea
Fiorentina,1512.3,2026-01-18,seriea
Torino,1460.21,2026-01-18,seriea
Roma,1681.32,2026-01-18,seriea
Milan,1736.04,2026-01-18,seriea
Lecce,1398.96,2026-01-18,seriea
Lazio,1554.54,2026-01-19,seriea
Como,1640.32,2026-01-19,seriea
Cremonese,1437.78,2026-01-19,seriea
Verona,1392.83,2026-01-19,seriea
Inter Milan,1799.71,2026-01-23,seriea
Pisa,1431.93,2026-01-23,seriea
Fiorentina,1481.64,2026-01-24,seriea
Cagliari,1507.2,2026-01-24,seriea
Como,1648.81,2026-01-24,seriea
Torino,1451.72,2026-01-24,seriea
Lecce,1403.93,2026-01-24,seriea
Lazio,1549.57,2026-01-24,seriea
Roma,1679.63,2026-01-25,seriea
Milan,1737.73,2026-01-25,seriea
Juventus,1691.77,2026-01-25,seriea
Napoli,1699.57,2026-01-25,seriea
Sassuolo,1460.64,2026-01-25,seriea
Cremonese,1420.15,2026-01-25,seriea
Atalanta,1630.03,2026-01-25,seriea
Parma,1492.13,2026-01-25,seriea
Genoa,1502.16,2026-01-25,seriea
Bologna,1523.47,2026-01-25,seriea
Verona,1370.15,2026-01-26,seriea
Udinese,1503.63,2026-01-26,seriea
Lazio,1564.66,2026-01-30,seriea
Genoa,1487.07,2026-01-30,seriea
Pisa,1405.25,2026-01-31,seriea
Sassuolo,1487.31,2026-01-31,seriea
Napoli,1706.67,2026-01-31,seriea
Fiorentina,1474.55,2026-01-31,seriea
Cagliari,1517.57,2026-01-31,seriea
Verona,1359.78,2026-01-31,seriea
Torino,1466.8,2026-02-01,seriea
Lecce,1388.85,2026-02-01,seriea
Como,1642.36,2026-02-01,seriea
Atalanta,1636.47,2026-02-01,seriea
Cremonese,1413.11,2026-02-01,seriea
Inter Milan,1806.75,2026-02-01,seriea
Parma,1476.57,2026-02-01,seriea
Juventus,1707.33,2026-02-01,seriea
Udinese,1533.2,2026-02-02,seriea
Roma,1650.07,2026-02-02,seriea
Bologna,1508.75,2026-02-03,seriea
Milan,1752.44,2026-02-03,seriea
Verona,1357.47,2026-02-06,seriea
Pisa,1407.56,2026-02-06,seriea
Fiorentina,1468.78,2026-02-07,seriea
Torino,1472.57,2026-02-07,seriea
Genoa,1472.64,2026-02-07,seriea
Napoli,1721.1,2026-02-07,seriea
Bologna,1478.13,2026-02-08,seriea
Parma,1507.2,2026-02-08,seriea
Lecce,1416.46,2026-02-08,seriea
Udinese,1505.58,2026-02-08,seriea
Sassuolo,1477.92,2026-02-08,seriea
Inter Milan,1816.15,2026-02-08,seriea
Juventus,1694.13,2026-02-08,seriea
Lazio,1577.86,2026-02-08,seriea
Atalanta,1643.41,2026-02-09,seriea
Cremonese,1406.17,2026-02-09,seriea
Roma,1660.69,2026-02-09,seriea
Cagliari,1506.95,2026-02-09,seriea
Pisa,1399.2,2026-02-13,seriea
Milan,1760.81,2026-02-13,seriea
Como,1604.39,2026-02-14,seriea
Fiorentina,1506.75,2026-02-14,seriea
Lazio,1553.49,2026-02-14,seriea
Atalanta,1667.78,2026-02-14,seriea
Inter Milan,1827.29,2026-02-14,seriea
Juventus,1682.99,2026-02-14,seriea
Napoli,1712.13,2026-02-15,seriea
Roma,1669.67,2026-02-15,seriea
Torino,1444.23,2026-02-15,seriea
Bologna,1506.47,2026-02-15,seriea
Parma,1517.05,2026-02-15,seriea
Verona,1347.62,2026-02-15,seriea
Cremonese,1405.26,2026-02-15,seriea
Genoa,1473.55,2026-02-15,seriea
Udinese,1475.14,2026-02-15,seriea
Sassuolo,1508.35,2026-02-15,seriea
Cagliari,1472.88,2026-02-16,seriea
Lecce,1450.53,2026-02-16,seriea
Milan,1746.94,2026-02-18,seriea
Como,1618.26,2026-02-18,seriea
Sassuolo,1517.74,2026-02-20,seriea
Verona,1338.24,2026-02-20,seriea
Juventus,1650.28,2026-02-21,seriea
Como,1650.97,2026-02-21,seriea
Lecce,1443.33,2026-02-21,seriea
Inter Milan,1834.49,2026-02-21,seriea
Cagliari,1472.92,2026-02-21,seriea
Lazio,1553.45,2026-02-21,seriea
Genoa,1489.87,2026-02-22,seriea
Torino,1427.9,2026-02-22,seriea
Atalanta,1688.85,2026-02-22,seriea
Napoli,1691.05,2026-02-22,seriea
Milan,1706.74,2026-02-22,seriea
Parma,1557.24,2026-02-22,seriea
Roma,1675.35,2026-02-22,seriea
Cremonese,1399.58,2026-02-22,seriea
Bologna,1522.68,2026-02-23,seriea
Udinese,1458.94,2026-02-23,seriea
Fiorentina,1518.66,2026-02-23,seriea
Pisa,1387.29,2026-02-23,seriea
Parma,1546.88,2026-02-27,seriea
Cagliari,1483.29,2026-02-27,seriea
Como,1658.51,2026-02-28,seriea
Lecce,1435.79,2026-02-28,seriea
Verona,1330.13,2026-02-28,seriea
Napoli,1699.15,2026-02-28,seriea
Inter Milan,1838.25,2026-02-28,seriea
Genoa,1486.11,2026-02-28,seriea
Cremonese,1389.55,2026-03-01,seriea
Milan,1716.76,2026-03-01,seriea
Sassuolo,1547.31,2026-03-01,seriea
Atalanta,1659.28,2026-03-01,seriea
Torino,1454.51,2026-03-01,seriea
Lazio,1526.84,2026-03-01,seriea
Roma,1668.44,2026-03-01,seriea
Juventus,1657.19,2026-03-01,seriea
Pisa,1367.46,2026-03-02,seriea
Bologna,1542.51,2026-03-02,seriea
Udinese,1481.11,2026-03-02,seriea
Fiorentina,1496.49,2026-03-02,seriea
Napoli,1705.46,2026-03-06,seriea
Torino,1448.2,2026-03-06,seriea
Juventus,1662.21,2026-03-07,seriea
Pisa,1362.44,2026-03-07,seriea
Atalanta,1644.39,2026-03-07,seriea
Udinese,1496.0,2026-03-07,seriea
Cagliari,1466.0,2026-03-07,seriea
Como,1675.8,2026-03-07,seriea
Lecce,1451.17,2026-03-08,seriea
Cremonese,1374.17,2026-03-08,seriea
Bologna,1502.69,2026-03-08,seriea
Verona,1369.95,2026-03-08,seriea
Fiorentina,1494.48,2026-03-08,seriea
Parma,1548.89,2026-03-08,seriea
Genoa,1516.48,2026-03-08,seriea
Roma,1638.08,2026-03-08,seriea
Milan,1743.17,2026-03-08,seriea
Inter Milan,1811.84,2026-03-08,seriea
Lazio,1546.45,2026-03-09,seriea
Sassuolo,1527.71,2026-03-09,seriea
Torino,1473.26,2026-03-13,seriea
Parma,1523.83,2026-03-13,seriea
Inter Milan,1797.36,2026-03-14,seriea
Atalanta,1658.87,2026-03-14,seriea
Napoli,1711.49,2026-03-14,seriea
Lecce,1445.15,2026-03-14,seriea
Udinese,1478.09,2026-03-14,seriea
Juventus,1680.12,2026-03-14,seriea
Lazio,1577.79,2026-03-15,seriea
Milan,1711.84,2026-03-15,seriea
Como,1691.74,2026-03-15,seriea
Roma,1622.13,2026-03-15,seriea
Sassuolo,1497.09,2026-03-15,seriea
Bologna,1533.31,2026-03-15,seriea
Pisa,1387.72,2026-03-15,seriea
Cagliari,1440.73,2026-03-15,seriea
Verona,1350.75,2026-03-15,seriea
Genoa,1535.67,2026-03-15,seriea
Cremonese,1353.22,2026-03-16,seriea
Fiorentina,1515.42,2026-03-16,seriea
Cagliari,1428.86,2026-03-20,seriea
Napoli,1723.35,2026-03-20,seriea
Genoa,1503.02,2026-03-20,seriea
Udinese,1510.74,2026-03-20,seriea
Parma,1485.44,2026-03-21,seriea
Cremonese,1391.61,2026-03-21,seriea
Milan,1718.37,2026-03-21,seriea
Torino,1466.73,2026-03-21,seriea
Juventus,1664.95,2026-03-21,seriea
Sassuolo,1512.26,2026-03-21,seriea
Como,1696.43,2026-03-22,seriea
Pisa,1383.03,2026-03-22,seriea
Atalanta,1663.46,2026-03-22,seriea
Verona,1346.16,2026-03-22,seriea
Bologna,1507.15,2026-03-22,seriea
Lazio,1603.94,2026-03-22,seriea
Roma,1630.94,2026-03-22,seriea
Lecce,1436.34,2026-03-22,seriea
Fiorentina,1527.85,2026-03-22,seriea
Inter Milan,1784.93,2026-03-22,seriea
Lazio,1591.62,2026-04-04,seriea
Parma,1497.76,2026-04-04,seriea
Sassuolo,1525.66,2026-04-04,seriea
Cagliari,1415.46,2026-04-04,seriea
Verona,1329.09,2026-04-04,seriea
Fiorentina,1544.92,2026-04-04,seriea
Cremonese,1370.17,2026-04-05,seriea
Bologna,1528.59,2026-04-05,seriea
Pisa,1359.41,2026-04-05,seriea
Torino,1490.34,2026-04-05,seriea
Inter Milan,1794.78,2026-04-05,seriea
Roma,1621.09,2026-04-05,seriea
Udinese,1517.79,2026-04-06,seriea
Como,1689.38,2026-04-06,seriea
Lecce,1422.01,2026-04-06,seriea
Atalanta,1677.79,2026-04-06,seriea
Juventus,1674.45,2026-04-06,seriea
Genoa,1493.52,2026-04-06,seriea
Napoli,1741.5,2026-04-06,seriea
Milan,1700.22,2026-04-06,seriea
Roma,1626.96,2026-04-10,seriea
Pisa,1353.54,2026-04-10,seriea
Milan,1661.03,2026-04-11,seriea
Udinese,1556.98,2026-04-11,seriea
Atalanta,1648.24,2026-04-11,seriea
Juventus,1704.01,2026-04-11,seriea
Torino,1499.89,2026-04-11,seriea
Verona,1319.54,2026-04-11,seriea
Cagliari,1431.12,2026-04-11,seriea
Cremonese,1354.52,2026-04-11,seriea
Genoa,1514.18,2026-04-12,seriea
Sassuolo,1505.0,2026-04-12,seriea
Parma,1508.28,2026-04-12,seriea
Napoli,1730.99,2026-04-12,seriea
Bologna,1540.78,2026-04-12,seriea
Lecce,1409.82,2026-04-12,seriea
Como,1667.2,2026-04-12,seriea
Inter Milan,1816.97,2026-04-12,seriea
Fiorentina,1566.58,2026-04-13,seriea
Lazio,1569.97,2026-04-13,seriea
Sassuolo,1534.55,2026-04-17,seriea
Como,1637.64,2026-04-17,seriea
Inter Milan,1820.04,2026-04-17,seriea
Cagliari,1428.04,2026-04-17,seriea
Napoli,1692.6,2026-04-18,seriea
Lazio,1608.36,2026-04-18,seriea
Roma,1622.94,2026-04-18,seriea
Atalanta,1652.25,2026-04-18,seriea
